x,y
604.532,108.421
604.546,108.478
604.561,108.535
604.576,108.591
604.591,108.648
604.606,108.704
604.622,108.761
604.638,108.817
604.654,108.873
604.67,108.93
604.687,108.986
604.703,109.043
604.72,109.099
604.736,109.156
604.752,109.213
604.768,109.27
604.784,109.326
604.799,109.383
604.815,109.44
604.829,109.496
604.844,109.553
604.859,109.609
604.873,109.665
604.887,109.72
604.901,109.776
604.915,109.831
604.929,109.886
604.943,109.941
604.957,109.996
604.971,110.051
604.984,110.105
604.998,110.16
605.012,110.214
605.025,110.268
605.039,110.322
605.051,110.377
605.064,110.431
605.076,110.485
605.087,110.539
605.098,110.594
605.109,110.649
605.12,110.704
605.13,110.759
605.14,110.815
605.15,110.872
605.161,110.928
605.171,110.985
605.182,111.042
605.193,111.099
605.205,111.155
605.217,111.212
605.229,111.269
605.241,111.325
605.253,111.382
605.266,111.438
605.279,111.494
605.291,111.549
605.304,111.605
605.317,111.66
605.329,111.715
605.342,111.77
605.355,111.825
605.367,111.879
605.38,111.934
605.392,111.989
605.405,112.043
605.418,112.098
605.431,112.152
605.445,112.207
605.458,112.261
605.472,112.316
605.486,112.37
605.5,112.425
605.514,112.48
605.528,112.535
605.542,112.59
605.556,112.645
605.57,112.7
605.583,112.755
605.597,112.81
605.61,112.865
605.623,112.92
605.635,112.975
605.648,113.03
605.661,113.085
605.673,113.14
605.686,113.195
605.698,113.249
605.71,113.304
605.723,113.359
605.735,113.414
605.747,113.469
605.759,113.525
605.771,113.58
605.783,113.636
605.794,113.692
605.806,113.748
605.817,113.805
605.828,113.861
605.839,113.918
605.85,113.976
605.86,114.033
605.871,114.09
605.881,114.148
605.892,114.206
605.902,114.263
605.912,114.321
605.923,114.379
605.933,114.436
605.944,114.494
605.954,114.551
605.964,114.609
605.975,114.666
605.985,114.724
605.995,114.781
606.005,114.838
606.015,114.896
606.026,114.953
606.036,115.01
606.046,115.067
606.055,115.124
606.065,115.182
606.075,115.239
606.085,115.296
606.094,115.353
606.104,115.41
606.114,115.468
606.123,115.525
606.133,115.582
606.143,115.64
606.153,115.697
606.162,115.754
606.172,115.811
606.182,115.868
606.192,115.925
606.202,115.982
606.213,116.039
606.223,116.096
606.233,116.152
606.243,116.208
606.253,116.264
606.264,116.32
606.274,116.376
606.284,116.431
606.294,116.487
606.303,116.542
606.313,116.597
606.322,116.653
606.332,116.708
606.341,116.763
606.35,116.819
606.359,116.874
606.367,116.93
606.376,116.985
606.385,117.041
606.393,117.097
606.402,117.153
606.41,117.209
606.418,117.265
606.427,117.322
606.435,117.378
606.443,117.435
606.451,117.491
606.458,117.548
606.466,117.605
606.474,117.662
606.481,117.72
606.488,117.778
606.495,117.836
606.503,117.894
606.51,117.953
606.517,118.013
606.524,118.073
606.532,118.135
606.539,118.197
606.547,118.26
606.555,118.324
606.563,118.39
606.571,118.457
606.58,118.525
606.589,118.594
606.598,118.664
606.607,118.734
606.616,118.806
606.625,118.877
606.634,118.949
606.643,119.021
606.652,119.093
606.66,119.165
606.669,119.237
606.677,119.309
606.685,119.381
606.694,119.452
606.702,119.524
606.711,119.595
606.719,119.665
606.728,119.736
606.737,119.806
606.746,119.877
606.755,119.946
606.764,120.016
606.773,120.086
606.782,120.155
606.791,120.224
606.8,120.293
606.809,120.362
606.818,120.43
606.827,120.499
606.835,120.567
606.844,120.636
606.853,120.704
606.861,120.773
606.869,120.842
606.877,120.91
606.885,120.979
606.893,121.048
606.901,121.117
606.909,121.186
606.917,121.255
606.924,121.324
606.932,121.393
606.94,121.462
606.947,121.531
606.955,121.599
606.963,121.668
606.971,121.736
606.979,121.804
606.986,121.872
606.994,121.939
607.002,122.007
607.01,122.074
607.018,122.141
607.025,122.208
607.033,122.275
607.041,122.341
607.049,122.408
607.057,122.474
607.065,122.54
607.073,122.606
607.082,122.672
607.09,122.737
607.099,122.803
607.107,122.868
607.116,122.934
607.125,122.999
607.134,123.065
607.143,123.131
607.152,123.197
607.161,123.263
607.17,123.329
607.179,123.395
607.187,123.461
607.196,123.528
607.204,123.594
607.212,123.661
607.22,123.727
607.228,123.794
607.235,123.86
607.243,123.926
607.25,123.992
607.258,124.058
607.265,124.123
607.272,124.189
607.279,124.254
607.286,124.319
607.293,124.384
607.3,124.449
607.307,124.515
607.313,124.58
607.32,124.645
607.326,124.71
607.332,124.776
607.338,124.842
607.343,124.908
607.349,124.975
607.354,125.041
607.36,125.108
607.365,125.176
607.37,125.243
607.376,125.31
607.381,125.377
607.387,125.444
607.393,125.511
607.399,125.578
607.405,125.645
607.412,125.711
607.418,125.777
607.424,125.842
607.431,125.908
607.438,125.973
607.444,126.037
607.451,126.102
607.458,126.166
607.465,126.23
607.471,126.294
607.478,126.357
607.484,126.421
607.491,126.484
607.497,126.547
607.504,126.611
607.51,126.674
607.516,126.738
607.522,126.802
607.528,126.866
607.535,126.93
607.541,126.995
607.547,127.059
607.553,127.124
607.56,127.188
607.566,127.253
607.572,127.317
607.579,127.382
607.585,127.446
607.591,127.51
607.597,127.574
607.604,127.638
607.61,127.701
607.616,127.764
607.622,127.828
607.629,127.891
607.635,127.954
607.641,128.017
607.647,128.08
607.654,128.143
607.66,128.206
607.666,128.269
607.672,128.332
607.678,128.395
607.684,128.459
607.69,128.522
607.696,128.585
607.702,128.649
607.708,128.713
607.714,128.777
607.72,128.841
607.726,128.905
607.732,128.97
607.738,129.034
607.744,129.099
607.75,129.163
607.756,129.227
607.762,129.291
607.768,129.355
607.774,129.418
607.779,129.481
607.785,129.544
607.791,129.607
607.797,129.669
607.803,129.732
607.809,129.794
607.814,129.856
607.82,129.918
607.826,129.98
607.832,130.042
607.838,130.103
607.844,130.165
607.85,130.227
607.856,130.288
607.862,130.35
607.868,130.411
607.874,130.473
607.88,130.534
607.887,130.596
607.893,130.658
607.899,130.719
607.905,130.781
607.911,130.843
607.918,130.905
607.924,130.967
607.93,131.029
607.936,131.091
607.942,131.153
607.948,131.215
607.955,131.277
607.961,131.339
607.967,131.401
607.973,131.463
607.979,131.525
607.985,131.588
607.991,131.65
607.997,131.712
608.003,131.775
608.009,131.837
608.015,131.899
608.02,131.962
608.026,132.024
608.032,132.086
608.037,132.148
608.043,132.21
608.048,132.272
608.054,132.333
608.059,132.394
608.064,132.455
608.07,132.516
608.075,132.577
608.08,132.637
608.086,132.697
608.091,132.757
608.096,132.817
608.102,132.876
608.107,132.936
608.113,132.995
608.119,133.055
608.125,133.114
608.131,133.174
608.137,133.233
608.142,133.293
608.148,133.353
608.154,133.413
608.16,133.474
608.165,133.534
608.17,133.594
608.175,133.655
608.18,133.715
608.185,133.776
608.19,133.836
608.194,133.896
608.198,133.957
608.203,134.017
608.207,134.077
608.212,134.137
608.216,134.197
608.221,134.257
608.226,134.317
608.23,134.377
608.235,134.436
608.24,134.495
608.245,134.554
608.25,134.612
608.255,134.671
608.26,134.729
608.265,134.787
608.27,134.845
608.275,134.903
608.28,134.96
608.285,135.018
608.289,135.075
608.294,135.132
608.299,135.19
608.304,135.247
608.309,135.304
608.314,135.361
608.319,135.418
608.325,135.474
608.33,135.531
608.336,135.588
608.341,135.645
608.347,135.701
608.352,135.758
608.358,135.814
608.363,135.87
608.368,135.926
608.373,135.982
608.378,136.038
608.382,136.094
608.387,136.149
608.391,136.205
608.396,136.26
608.4,136.315
608.405,136.369
608.409,136.424
608.414,136.479
608.419,136.533
608.424,136.588
608.429,136.643
608.434,136.697
608.439,136.753
608.445,136.808
608.451,136.864
608.457,136.92
608.463,136.977
608.469,137.034
608.474,137.092
608.48,137.15
608.486,137.208
608.491,137.267
608.497,137.325
608.502,137.384
608.507,137.443
608.512,137.501
608.517,137.56
608.522,137.619
608.527,137.677
608.532,137.735
608.537,137.793
608.542,137.852
608.548,137.91
608.553,137.968
608.559,138.025
608.564,138.083
608.57,138.141
608.575,138.2
608.58,138.258
608.585,138.317
608.59,138.376
608.594,138.436
608.598,138.496
608.602,138.556
608.606,138.617
608.609,138.679
608.612,138.741
608.615,138.803
608.618,138.866
608.621,138.928
608.625,138.991
608.628,139.054
608.632,139.117
608.635,139.179
608.639,139.242
608.643,139.304
608.647,139.367
608.65,139.429
608.654,139.491
608.658,139.553
608.661,139.614
608.664,139.676
608.668,139.737
608.671,139.798
608.674,139.859
608.677,139.919
608.68,139.98
608.683,140.04
608.685,140.101
608.689,140.161
608.692,140.221
608.695,140.281
608.698,140.341
608.701,140.401
608.705,140.461
608.708,140.521
608.712,140.581
608.716,140.641
608.719,140.701
608.723,140.76
608.727,140.82
608.731,140.879
608.734,140.938
608.738,140.998
608.742,141.057
608.746,141.115
608.75,141.174
608.754,141.232
608.757,141.291
608.761,141.349
608.765,141.407
608.769,141.465
608.773,141.523
608.777,141.581
608.781,141.638
608.784,141.696
608.788,141.753
608.791,141.811
608.794,141.868
608.797,141.925
608.8,141.983
608.802,142.041
608.804,142.099
608.806,142.157
608.808,142.216
608.81,142.276
608.811,142.337
608.812,142.398
608.813,142.461
608.814,142.524
608.816,142.589
608.817,142.654
608.818,142.72
608.819,142.787
608.821,142.854
608.823,142.922
608.825,142.991
608.827,143.059
608.829,143.128
608.831,143.197
608.834,143.266
608.836,143.335
608.839,143.404
608.842,143.473
608.845,143.542
608.848,143.611
608.851,143.68
608.854,143.749
608.857,143.817
608.86,143.886
608.863,143.955
608.867,144.025
608.871,144.094
608.875,144.164
608.879,144.234
608.883,144.305
608.887,144.377
608.892,144.449
608.896,144.522
608.901,144.596
608.905,144.67
608.91,144.745
608.914,144.821
608.918,144.897
608.922,144.973
608.926,145.05
608.929,145.127
608.932,145.203
608.935,145.28
608.938,145.356
608.941,145.432
608.943,145.508
608.946,145.584
608.948,145.66
608.95,145.735
608.952,145.809
608.954,145.884
608.956,145.958
608.958,146.031
608.96,146.105
608.962,146.178
608.964,146.251
608.966,146.324
608.968,146.397
608.97,146.47
608.971,146.543
608.973,146.616
608.974,146.688
608.975,146.76
608.977,146.833
608.979,146.905
608.98,146.976
608.983,147.048
608.985,147.119
608.988,147.189
608.99,147.26
608.993,147.33
608.996,147.4
608.999,147.469
609.002,147.539
609.005,147.609
609.008,147.678
609.011,147.748
609.013,147.818
609.015,147.888
609.016,147.959
609.017,148.03
609.018,148.102
609.018,148.175
609.019,148.249
609.019,148.323
609.019,148.398
609.019,148.474
609.019,148.55
609.019,148.627
609.02,148.704
609.021,148.78
609.021,148.857
609.022,148.934
609.023,149.01
609.024,149.087
609.025,149.163
609.025,149.239
609.026,149.314
609.026,149.39
609.026,149.465
609.026,149.54
609.026,149.615
609.026,149.69
609.026,149.765
609.026,149.839
609.026,149.914
609.027,149.989
609.028,150.064
609.029,150.139
609.03,150.214
609.032,150.289
609.033,150.364
609.035,150.439
609.036,150.514
609.038,150.588
609.04,150.662
609.041,150.736
609.043,150.81
609.045,150.883
609.046,150.956
609.048,151.029
609.049,151.102
609.051,151.174
609.053,151.246
609.054,151.318
609.056,151.39
609.058,151.461
609.06,151.533
609.061,151.604
609.063,151.676
609.065,151.747
609.066,151.818
609.067,151.889
609.068,151.96
609.069,152.031
609.07,152.102
609.07,152.173
609.071,152.244
609.072,152.315
609.073,152.385
609.074,152.456
609.076,152.526
609.077,152.596
609.079,152.665
609.081,152.734
609.084,152.803
609.086,152.872
609.089,152.941
609.091,153.009
609.093,153.078
609.095,153.146
609.096,153.215
609.098,153.283
609.099,153.352
609.099,153.421
609.1,153.491
609.1,153.56
609.1,153.631
609.1,153.701
609.1,153.772
609.1,153.843
609.1,153.914
609.101,153.985
609.103,154.056
609.105,154.127
609.107,154.197
609.11,154.268
609.113,154.339
609.116,154.41
609.12,154.481
609.123,154.552
609.126,154.623
609.13,154.694
609.133,154.765
609.135,154.835
609.138,154.905
609.14,154.975
609.142,155.044
609.144,155.114
609.146,155.183
609.147,155.251
609.149,155.32
609.15,155.388
609.151,155.455
609.153,155.523
609.154,155.59
609.156,155.657
609.157,155.724
609.159,155.791
609.16,155.857
609.161,155.923
609.163,155.989
609.164,156.055
609.165,156.121
609.166,156.187
609.167,156.252
609.167,156.318
609.168,156.383
609.168,156.449
609.169,156.514
609.17,156.579
609.17,156.644
609.171,156.708
609.172,156.773
609.173,156.837
609.174,156.901
609.175,156.965
609.176,157.028
609.178,157.091
609.179,157.154
609.181,157.217
609.183,157.279
609.184,157.341
609.186,157.403
609.188,157.464
609.19,157.526
609.191,157.587
609.193,157.648
609.194,157.709
609.196,157.77
609.197,157.83
609.199,157.891
609.2,157.952
609.202,158.013
609.204,158.074
609.206,158.135
609.209,158.196
609.211,158.257
609.214,158.319
609.217,158.38
609.219,158.442
609.222,158.504
609.224,158.566
609.227,158.627
609.229,158.689
609.231,158.75
609.233,158.811
609.234,158.871
609.236,158.931
609.237,158.992
609.238,159.051
609.239,159.111
609.241,159.17
609.242,159.23
609.243,159.289
609.245,159.348
609.246,159.407
609.248,159.466
609.249,159.525
609.251,159.584
609.252,159.642
609.253,159.701
609.255,159.759
609.256,159.818
609.258,159.876
609.259,159.934
609.261,159.991
609.263,160.049
609.264,160.107
609.267,160.164
609.269,160.221
609.271,160.279
609.273,160.336
609.276,160.393
609.278,160.451
609.28,160.508
609.282,160.565
609.284,160.622
609.286,160.679
609.287,160.736
609.288,160.793
609.289,160.85
609.29,160.907
609.291,160.964
609.292,161.02
609.293,161.077
609.293,161.134
609.294,161.191
609.295,161.247
609.297,161.304
609.298,161.36
609.299,161.417
609.301,161.473
609.302,161.529
609.304,161.584
609.305,161.64
609.307,161.695
609.308,161.751
609.309,161.806
609.311,161.861
609.312,161.916
609.313,161.97
609.313,162.025
609.314,162.08
609.315,162.135
609.315,162.191
609.316,162.246
609.317,162.301
609.317,162.357
609.318,162.412
609.319,162.468
609.32,162.523
609.322,162.579
609.323,162.634
609.325,162.69
609.327,162.745
609.329,162.8
609.331,162.856
609.334,162.911
609.336,162.966
609.338,163.022
609.34,163.077
609.342,163.132
609.344,163.187
609.346,163.242
609.348,163.297
609.35,163.352
609.351,163.406
609.352,163.46
609.354,163.515
609.355,163.569
609.356,163.622
609.358,163.676
609.359,163.73
609.36,163.783
609.361,163.836
609.363,163.89
609.364,163.943
609.365,163.996
609.367,164.049
609.368,164.102
609.369,164.155
609.37,164.208
609.371,164.261
609.372,164.314
609.373,164.367
609.373,164.42
609.373,164.473
609.373,164.526
609.372,164.58
609.372,164.634
609.371,164.688
609.37,164.743
609.369,164.798
609.368,164.853
609.367,164.909
609.365,164.965
609.364,165.021
609.363,165.077
609.362,165.133
609.361,165.19
609.36,165.247
609.359,165.304
609.358,165.361
609.357,165.419
609.357,165.476
609.356,165.534
609.356,165.592
609.355,165.65
609.355,165.708
609.355,165.766
609.355,165.824
609.355,165.883
609.356,165.941
609.356,166
609.357,166.058
609.357,166.117
609.358,166.175
609.359,166.233
609.36,166.291
609.361,166.349
609.362,166.407
609.363,166.465
609.363,166.522
609.364,166.579
609.365,166.636
609.365,166.693
609.366,166.749
609.366,166.806
609.366,166.862
609.366,166.918
609.366,166.975
609.366,167.032
609.366,167.089
609.367,167.146
609.367,167.204
609.367,167.263
609.367,167.322
609.367,167.382
609.368,167.443
609.368,167.505
609.369,167.567
609.37,167.631
609.371,167.695
609.371,167.76
609.372,167.825
609.373,167.891
609.374,167.957
609.375,168.023
609.375,168.09
609.376,168.156
609.377,168.223
609.378,168.29
609.379,168.356
609.38,168.423
609.382,168.49
609.383,168.557
609.384,168.624
609.386,168.692
609.387,168.759
609.388,168.827
609.389,168.895
609.39,168.963
609.391,169.031
609.392,169.1
609.392,169.168
609.393,169.237
609.393,169.306
609.393,169.375
609.393,169.443
609.393,169.512
609.392,169.58
609.392,169.649
609.392,169.717
609.392,169.785
609.391,169.853
609.391,169.92
609.391,169.987
609.391,170.054
609.391,170.121
609.391,170.187
609.391,170.253
609.391,170.319
609.391,170.385
609.391,170.451
609.391,170.517
609.391,170.584
609.39,170.65
609.39,170.717
609.389,170.784
609.389,170.851
609.388,170.918
609.388,170.986
609.387,171.053
609.387,171.121
609.387,171.189
609.386,171.257
609.387,171.324
609.387,171.392
609.387,171.461
609.388,171.529
609.388,171.598
609.389,171.667
609.389,171.735
609.389,171.804
609.39,171.873
609.39,171.942
609.39,172.01
609.39,172.079
609.39,172.147
609.39,172.214
609.389,172.282
609.389,172.349
609.389,172.416
609.388,172.482
609.388,172.548
609.387,172.614
609.387,172.68
609.387,172.746
609.386,172.811
609.386,172.876
609.386,172.941
609.385,173.006
609.385,173.071
609.385,173.136
609.384,173.201
609.383,173.266
609.382,173.331
609.381,173.396
609.38,173.461
609.379,173.526
609.378,173.592
609.376,173.658
609.375,173.723
609.373,173.79
609.372,173.856
609.37,173.922
609.369,173.989
609.367,174.055
609.366,174.122
609.365,174.188
609.364,174.255
609.363,174.321
609.362,174.387
609.362,174.453
609.361,174.519
609.361,174.584
609.36,174.65
609.36,174.716
609.359,174.781
609.359,174.846
609.359,174.912
609.359,174.977
609.359,175.042
609.359,175.108
609.359,175.174
609.359,175.24
609.36,175.306
609.36,175.372
609.361,175.438
609.362,175.504
609.362,175.571
609.363,175.637
609.363,175.704
609.364,175.77
609.364,175.837
609.364,175.903
609.364,175.969
609.364,176.035
609.364,176.1
609.364,176.166
609.364,176.231
609.363,176.296
609.363,176.361
609.362,176.425
609.362,176.49
609.361,176.555
609.361,176.619
609.36,176.684
609.359,176.748
609.358,176.813
609.357,176.878
609.355,176.943
609.354,177.008
609.352,177.074
609.35,177.14
609.348,177.206
609.346,177.271
609.344,177.337
609.343,177.403
609.341,177.469
609.34,177.535
609.339,177.6
609.338,177.665
609.337,177.73
609.336,177.795
609.335,177.859
609.335,177.923
609.335,177.987
609.335,178.05
609.334,178.114
609.334,178.177
609.334,178.24
609.334,178.303
609.333,178.366
609.333,178.429
609.332,178.492
609.332,178.555
609.331,178.618
609.331,178.681
609.33,178.743
609.33,178.806
609.329,178.869
609.329,178.931
609.328,178.993
609.328,179.055
609.327,179.117
609.326,179.179
609.325,179.24
609.324,179.301
609.323,179.362
609.322,179.423
609.321,179.484
609.32,179.545
609.318,179.606
609.317,179.668
609.316,179.729
609.314,179.791
609.314,179.853
609.313,179.914
609.312,179.976
609.312,180.038
609.312,180.1
609.311,180.162
609.312,180.223
609.312,180.285
609.312,180.347
609.312,180.409
609.312,180.47
609.312,180.532
609.311,180.593
609.311,180.655
609.31,180.716
609.31,180.777
609.309,180.837
609.308,180.898
609.307,180.958
609.306,181.018
609.305,181.078
609.305,181.138
609.304,181.198
609.303,181.258
609.303,181.319
609.302,181.379
609.302,181.44
609.302,181.502
609.302,181.565
609.302,181.628
609.303,181.692
609.303,181.758
609.304,181.824
609.305,181.892
609.305,181.961
609.306,182.03
609.306,182.101
609.306,182.173
609.306,182.245
609.306,182.318
609.305,182.391
609.305,182.465
609.304,182.538
609.303,182.612
609.302,182.685
609.302,182.759
609.301,182.832
609.3,182.905
609.3,182.979
609.3,183.052
609.299,183.126
609.299,183.199
609.299,183.273
609.299,183.347
609.298,183.421
609.298,183.495
609.297,183.57
609.296,183.645
609.295,183.72
609.293,183.795
609.292,183.87
609.29,183.945
609.288,184.02
609.286,184.095
609.284,184.17
609.282,184.245
609.28,184.319
609.278,184.394
609.276,184.468
609.274,184.542
609.272,184.616
609.27,184.69
609.268,184.763
609.266,184.836
609.264,184.909
609.263,184.982
609.261,185.054
609.259,185.127
609.257,185.199
609.256,185.272
609.254,185.344
609.253,185.416
609.251,185.489
609.25,185.561
609.249,185.634
609.248,185.707
609.247,185.781
609.246,185.854
609.245,185.928
609.244,186.002
609.243,186.077
609.242,186.151
609.241,186.226
609.24,186.3
609.239,186.375
609.238,186.449
609.237,186.523
609.235,186.597
609.234,186.671
609.232,186.745
609.231,186.818
609.229,186.892
609.227,186.964
609.226,187.037
609.224,187.11
609.222,187.182
609.221,187.254
609.219,187.326
609.217,187.397
609.216,187.469
609.214,187.54
609.212,187.611
609.211,187.682
609.209,187.752
609.208,187.823
609.206,187.894
609.204,187.964
609.203,188.034
609.201,188.104
609.199,188.174
609.197,188.244
609.196,188.314
609.194,188.383
609.192,188.453
609.19,188.521
609.188,188.59
609.187,188.658
609.185,188.726
609.183,188.794
609.182,188.861
609.18,188.928
609.179,188.995
609.177,189.062
609.176,189.128
609.174,189.194
609.173,189.259
609.172,189.325
609.17,189.39
609.169,189.455
609.168,189.52
609.166,189.584
609.165,189.649
609.163,189.713
609.162,189.777
609.16,189.842
609.159,189.906
609.157,189.971
609.156,190.035
609.154,190.099
609.153,190.163
609.151,190.227
609.15,190.291
609.148,190.355
609.147,190.418
609.146,190.482
609.144,190.544
609.143,190.607
609.141,190.669
609.14,190.731
609.138,190.793
609.137,190.855
609.135,190.917
609.134,190.979
609.133,191.041
609.132,191.103
609.131,191.166
609.13,191.229
609.129,191.292
609.127,191.355
609.126,191.419
609.125,191.483
609.123,191.546
609.121,191.61
609.119,191.673
609.117,191.737
609.114,191.801
609.112,191.865
609.109,191.93
609.106,191.994
609.103,192.059
609.1,192.124
609.097,192.189
609.095,192.254
609.092,192.32
609.09,192.385
609.087,192.449
609.085,192.514
609.083,192.579
609.081,192.643
609.079,192.707
609.078,192.771
609.076,192.835
609.074,192.899
609.072,192.962
609.071,193.026
609.069,193.089
609.067,193.152
609.065,193.216
609.064,193.279
609.062,193.341
609.06,193.404
609.059,193.467
609.057,193.53
609.055,193.592
609.054,193.654
609.052,193.716
609.051,193.778
609.049,193.84
609.048,193.902
609.046,193.963
609.045,194.024
609.043,194.085
609.042,194.146
609.04,194.207
609.039,194.268
609.037,194.328
609.036,194.389
609.035,194.449
609.034,194.51
609.033,194.57
609.033,194.631
609.032,194.692
609.032,194.753
609.032,194.814
609.032,194.875
609.032,194.937
609.032,195
609.033,195.062
609.033,195.125
609.032,195.188
609.032,195.251
609.032,195.315
609.032,195.378
609.031,195.442
609.03,195.505
609.029,195.569
609.028,195.632
609.027,195.696
609.026,195.759
609.025,195.822
609.023,195.885
609.022,195.948
609.02,196.011
609.019,196.073
609.017,196.136
609.016,196.198
609.014,196.261
609.012,196.323
609.011,196.385
609.009,196.448
609.007,196.51
609.005,196.572
609.003,196.634
609.001,196.696
608.999,196.758
608.997,196.82
608.995,196.882
608.993,196.944
608.991,197.006
608.989,197.068
608.987,197.129
608.985,197.191
608.983,197.252
608.981,197.313
608.979,197.373
608.978,197.434
608.976,197.494
608.975,197.554
608.974,197.614
608.973,197.673
608.972,197.733
608.97,197.792
608.969,197.851
608.968,197.911
608.967,197.971
608.966,198.031
608.965,198.091
608.964,198.152
608.962,198.213
608.961,198.274
608.959,198.335
608.957,198.397
608.955,198.459
608.953,198.52
608.952,198.582
608.95,198.643
608.948,198.704
608.946,198.766
608.944,198.827
608.942,198.888
608.941,198.948
608.939,199.009
608.937,199.069
608.935,199.13
608.933,199.19
608.931,199.25
608.929,199.309
608.927,199.369
608.925,199.429
608.922,199.488
608.92,199.548
608.918,199.608
608.916,199.668
608.913,199.728
608.911,199.789
608.909,199.849
608.907,199.91
608.905,199.97
608.903,200.031
608.901,200.091
608.899,200.152
608.898,200.212
608.896,200.273
608.895,200.333
608.893,200.393
608.891,200.454
608.89,200.514
608.888,200.574
608.886,200.633
608.885,200.693
608.883,200.752
608.881,200.811
608.879,200.87
608.877,200.928
608.875,200.987
608.873,201.045
608.871,201.103
608.87,201.16
608.868,201.218
608.866,201.276
608.864,201.334
608.863,201.392
608.861,201.45
608.86,201.509
608.858,201.568
608.857,201.628
608.855,201.688
608.854,201.748
608.853,201.809
608.851,201.871
608.85,201.933
608.849,201.996
608.847,202.059
608.846,202.123
608.844,202.187
608.842,202.251
608.841,202.315
608.839,202.379
608.837,202.444
608.835,202.509
608.834,202.573
608.832,202.638
608.83,202.703
608.828,202.767
608.826,202.832
608.824,202.897
608.822,202.961
608.82,203.026
608.818,203.09
608.816,203.155
608.814,203.22
608.812,203.284
608.809,203.349
608.807,203.413
608.805,203.477
608.802,203.542
608.8,203.606
608.797,203.67
608.795,203.734
608.792,203.797
608.79,203.861
608.788,203.924
608.785,203.987
608.783,204.05
608.78,204.113
608.778,204.175
608.775,204.238
608.772,204.3
608.77,204.362
608.767,204.424
608.765,204.485
608.762,204.547
608.759,204.608
608.757,204.67
608.754,204.732
608.752,204.793
608.749,204.855
608.747,204.917
608.745,204.979
608.742,205.04
608.74,205.102
608.738,205.164
608.736,205.227
608.734,205.29
608.732,205.353
608.729,205.418
608.727,205.483
608.724,205.548
608.722,205.615
608.719,205.682
608.716,205.75
608.713,205.819
608.71,205.889
608.707,205.958
608.704,206.029
608.7,206.099
608.697,206.17
608.694,206.241
608.691,206.312
608.687,206.384
608.684,206.455
608.681,206.527
608.678,206.598
608.675,206.67
608.671,206.742
608.668,206.814
608.665,206.886
608.663,206.959
608.66,207.033
608.657,207.106
608.654,207.181
608.652,207.256
608.649,207.333
608.647,207.41
608.644,207.488
608.641,207.566
608.639,207.646
608.636,207.726
608.633,207.806
608.629,207.886
608.626,207.967
608.622,208.048
608.619,208.128
608.615,208.209
608.611,208.289
608.607,208.369
608.602,208.449
608.598,208.529
608.594,208.608
608.59,208.687
608.586,208.765
608.582,208.843
608.578,208.92
608.574,208.997
608.57,209.074
608.566,209.15
608.563,209.226
608.559,209.302
608.556,209.377
608.552,209.452
608.549,209.527
608.545,209.602
608.541,209.676
608.538,209.751
608.534,209.826
608.53,209.9
608.525,209.974
608.521,210.049
608.517,210.123
608.513,210.198
608.509,210.272
608.505,210.346
608.501,210.419
608.497,210.492
608.494,210.565
608.49,210.637
608.487,210.71
608.483,210.781
608.479,210.853
608.476,210.924
608.472,210.994
608.469,211.065
608.465,211.135
608.462,211.205
608.458,211.275
608.454,211.345
608.451,211.415
608.447,211.485
608.443,211.555
608.44,211.625
608.436,211.696
608.432,211.766
608.429,211.836
608.425,211.906
608.422,211.976
608.418,212.046
608.415,212.116
608.411,212.186
608.408,212.255
608.404,212.325
608.401,212.393
608.397,212.462
608.394,212.531
608.391,212.599
608.387,212.667
608.384,212.735
608.38,212.803
608.377,212.871
608.374,212.939
608.371,213.007
608.367,213.075
608.364,213.143
608.361,213.211
608.358,213.28
608.354,213.349
608.351,213.418
608.348,213.487
608.345,213.556
608.342,213.626
608.339,213.695
608.335,213.765
608.332,213.835
608.329,213.905
608.326,213.976
608.323,214.046
608.32,214.117
608.317,214.188
608.314,214.26
608.31,214.332
608.307,214.404
608.304,214.476
608.3,214.548
608.296,214.621
608.292,214.694
608.288,214.766
608.284,214.839
608.28,214.912
608.275,214.985
608.271,215.058
608.266,215.131
608.262,215.204
608.257,215.277
608.253,215.35
608.249,215.423
608.244,215.496
608.24,215.569
608.236,215.641
608.232,215.713
608.228,215.785
608.224,215.856
608.22,215.928
608.217,215.998
608.213,216.069
608.209,216.139
608.206,216.209
608.202,216.279
608.198,216.349
608.194,216.419
608.191,216.488
608.187,216.558
608.183,216.627
608.18,216.697
608.176,216.766
608.173,216.835
608.169,216.904
608.166,216.973
608.162,217.042
608.159,217.11
608.155,217.179
608.152,217.248
608.149,217.316
608.145,217.384
608.142,217.452
608.138,217.52
608.134,217.587
608.131,217.654
608.127,217.721
608.123,217.788
608.119,217.854
608.116,217.92
608.112,217.986
608.108,218.052
608.104,218.118
608.101,218.184
608.097,218.25
608.093,218.315
608.09,218.381
608.086,218.446
608.083,218.511
608.08,218.576
608.076,218.641
608.073,218.706
608.07,218.771
608.067,218.836
608.064,218.901
608.06,218.966
608.057,219.03
608.054,219.095
608.051,219.159
608.047,219.223
608.044,219.287
608.041,219.35
608.038,219.414
608.035,219.477
608.031,219.539
608.028,219.602
608.025,219.664
608.022,219.726
608.019,219.787
608.016,219.849
608.013,219.91
608.01,219.97
608.007,220.031
608.004,220.092
608.001,220.152
607.998,220.212
607.996,220.272
607.993,220.332
607.991,220.391
607.988,220.451
607.986,220.511
607.984,220.571
