Timestamp(UTC), Latitude, Longitude, Wave Height(meters), Wave Direction(degrees T), Average Wave Period(seconds), Dominant Wave Period(seconds),t1,t2,x1,y1,x2,y2,delta_t(sec),delta_d(m),avg_speed(m/s)
2012-05-15 22:30:00,19.9652,-155.9334,0.5,352,3.0,4.0,2012-05-15 22:30:00,2012-05-15 23:00:00,-155.9334,19.9652,-155.9348,19.9588,1800.0,723.500365005593,0.40194464722532947
2012-05-15 23:00:00,19.9588,-155.9348,0.5,258,3.5,12.8,2012-05-15 23:00:00,2012-05-15 23:30:00,-155.9348,19.9588,-155.9408,19.9591,1800.0,628.9226132420267,0.349401451801126
2012-05-15 23:30:00,19.9591,-155.9408,0.5,244,3.1,12.8,2012-05-15 23:30:00,2012-05-16 00:00:00,-155.9408,19.9591,-155.9429,19.9655,1800.0,741.8190323381849,0.41212168463232496
2012-05-16 00:00:00,19.9655,-155.9429,0.5,291,3.2,14.2,2012-05-16 00:00:00,2012-05-16 00:30:00,-155.9429,19.9655,-155.9338,19.9679,1800.0,988.8504904585308,0.5493613835880726
2012-05-16 00:30:00,19.9679,-155.9338,0.4,188,4.1,12.8,2012-05-16 00:30:00,2012-05-16 01:00:00,-155.9338,19.9679,-155.9333,19.9614,1800.0,721.4756858264433,0.40081982545913514
2012-05-16 01:30:00,19.9591,-155.9364,0.4,325,3.6,12.8,2012-05-16 01:30:00,2012-05-16 02:00:00,-155.9364,19.9591,-155.9422,19.9591,1800.0,607.109709913228,0.33728317217401554
2012-05-16 02:00:00,19.9591,-155.9422,0.4,274,3.9,12.8,2012-05-16 02:00:00,2012-05-16 02:30:00,-155.9422,19.9591,-155.9429,19.9677,1800.0,954.8682100269934,0.5304823389038853
2012-05-16 02:30:00,19.9677,-155.9429,0.5,235,3.8,14.2,2012-05-16 02:30:00,2012-05-16 03:00:00,-155.9429,19.9677,-155.9334,19.9676,1800.0,994.4118762433714,0.5524510423574285
2012-05-16 03:00:00,19.9676,-155.9334,0.4,336,3.9,9.8,2012-05-16 03:00:00,2012-05-16 03:30:00,-155.9334,19.9676,-155.9333,19.9596,1800.0,885.6925254537692,0.49205140302987177
2012-05-16 04:30:00,19.9605,-155.943,0.4,195,3.5,10.7,2012-05-16 04:30:00,2012-05-16 05:00:00,-155.943,19.9605,-155.9419,19.968,1800.0,838.2240854398218,0.46568004746656766
2012-05-16 05:00:00,19.968,-155.9419,0.5,169,3.8,14.2,2012-05-16 05:00:00,2012-05-16 05:30:00,-155.9419,19.968,-155.9335,19.9674,1800.0,881.7201290842492,0.4898445161579162
2012-05-16 05:30:00,19.9674,-155.9335,0.5,350,4.2,8.5,2012-05-16 05:30:00,2012-05-16 06:00:00,-155.9335,19.9674,-155.9342,19.9591,1800.0,921.7584904747914,0.512088050263773
2012-05-16 06:00:00,19.9591,-155.9342,0.4,246,2.9,2.2,2012-05-16 06:00:00,2012-05-16 06:30:00,-155.9342,19.9591,-155.9429,19.9592,1800.0,910.7315632660457,0.5059619795922476
2012-05-16 06:30:00,19.9592,-155.9429,0.5,48,3.8,12.8,2012-05-16 06:30:00,2012-05-16 07:00:00,-155.9429,19.9592,-155.9428,19.968,1800.0,974.249970173418,0.5412499834296767
2012-05-16 07:00:00,19.968,-155.9428,0.5,300,4.4,14.2,2012-05-16 07:00:00,2012-05-16 07:30:00,-155.9428,19.968,-155.9333,19.9676,1800.0,995.3348242428632,0.5529637912460351
2012-05-16 07:30:00,19.9676,-155.9333,0.4,36,4.4,9.1,2012-05-16 07:30:00,2012-05-16 08:00:00,-155.9333,19.9676,-155.9336,19.959,1800.0,952.5706540728817,0.5292059189293787
2012-05-16 08:00:00,19.959,-155.9336,0.5,298,3.6,11.6,2012-05-16 08:00:00,2012-05-16 08:30:00,-155.9336,19.959,-155.9423,19.9589,1800.0,910.732710765857,0.5059626170921427
2012-05-16 08:30:00,19.9589,-155.9423,0.4,6,3.5,8.5,2012-05-16 08:30:00,2012-05-16 09:00:00,-155.9423,19.9589,-155.9429,19.9667,1800.0,865.7706967572244,0.4809837204206802
2012-05-16 09:00:00,19.9667,-155.9429,0.5,357,3.8,8.5,2012-05-16 09:00:00,2012-05-16 09:30:00,-155.9429,19.9667,-155.9351,19.9679,1800.0,827.1531219489556,0.45952951219386423
2012-05-16 09:30:00,19.9679,-155.9351,0.5,23,3.9,9.1,2012-05-16 09:30:00,2012-05-16 10:00:00,-155.9351,19.9679,-155.9334,19.9609,1800.0,795.0939313958949,0.44171885077549716
2012-05-16 10:00:00,19.9609,-155.9334,0.4,343,4.4,9.1,2012-05-16 10:00:00,2012-05-16 10:30:00,-155.9334,19.9609,-155.9382,19.959,1800.0,544.6839333162983,0.3026021851757213
2012-05-16 11:00:00,19.9611,-155.9428,0.4,308,4.4,9.1,2012-05-16 11:00:00,2012-05-16 11:30:00,-155.9428,19.9611,-155.9409,19.9681,1800.0,800.0390982236357,0.44446616567979763
2012-05-16 11:30:00,19.9681,-155.9409,0.5,335,4.6,7.1,2012-05-16 11:30:00,2012-05-16 12:00:00,-155.9409,19.9681,-155.9334,19.9679,1800.0,785.3237973952072,0.4362909985528929
2012-05-16 12:00:00,19.9679,-155.9334,0.6,356,4.3,8.0,2012-05-16 12:00:00,2012-05-16 12:30:00,-155.9334,19.9679,-155.9347,19.9589,1800.0,1005.5834950464928,0.5586574972480516
2012-05-16 12:30:00,19.9589,-155.9347,0.6,356,3.5,9.1,2012-05-16 12:30:00,2012-05-16 13:00:00,-155.9347,19.9589,-155.9429,19.9624,1800.0,941.72158508607,0.5231786583811501
2012-05-16 13:00:00,19.9624,-155.9429,0.6,354,3.8,14.2,2012-05-16 13:00:00,2012-05-16 13:30:00,-155.9429,19.9624,-155.9399,19.968,1800.0,694.9316275906954,0.3860731264392752
2012-05-16 13:30:00,19.968,-155.9399,0.6,342,3.9,9.1,2012-05-16 13:30:00,2012-05-16 14:00:00,-155.9399,19.968,-155.9337,19.968,1800.0,648.9429440522792,0.3605238578068218
2012-05-16 14:00:00,19.968,-155.9337,0.6,18,3.6,7.5,2012-05-16 14:00:00,2012-05-16 14:30:00,-155.9337,19.968,-155.9333,19.9593,1800.0,964.0329751347942,0.5355738750748857
2012-05-16 14:30:00,19.9593,-155.9333,0.5,30,3.8,8.5,2012-05-16 14:30:00,2012-05-16 15:00:00,-155.9333,19.9593,-155.9428,19.9617,1800.0,1029.2775348999335,0.5718208527221853
2012-05-16 15:00:00,19.9617,-155.9428,0.6,352,3.6,8.5,2012-05-16 15:00:00,2012-05-16 15:30:00,-155.9428,19.9617,-155.9404,19.9681,1800.0,751.7210940226997,0.41762283001261097
2012-05-16 15:30:00,19.9681,-155.9404,0.5,326,3.6,8.5,2012-05-16 15:30:00,2012-05-16 16:00:00,-155.9404,19.9681,-155.9334,19.968,1800.0,732.7609157885813,0.4070893976603229
2012-05-16 16:00:00,19.968,-155.9334,0.5,313,4.4,8.5,2012-05-16 16:00:00,2012-05-16 16:30:00,-155.9334,19.968,-155.9333,19.9606,1800.0,819.2753035837426,0.45515294643541254
2012-05-16 16:30:00,19.9606,-155.9333,0.4,345,3.8,9.8,2012-05-16 16:30:00,2012-05-16 17:00:00,-155.9333,19.9606,-155.9393,19.9589,1800.0,655.6329737218886,0.36424054095660474
2012-05-16 17:30:00,19.9624,-155.9429,0.5,328,6.1,9.1,2012-05-16 17:30:00,2012-05-16 18:00:00,-155.9429,19.9624,-155.9422,19.9679,1800.0,613.2637990556926,0.3407021105864959
2012-05-16 19:30:00,19.9647,-155.9333,0.5,331,7.1,9.1,2012-05-16 19:30:00,2012-05-16 20:00:00,-155.9333,19.9647,-155.9336,19.9589,1800.0,642.8495155049912,0.3571386197249951
2012-05-16 20:00:00,19.9589,-155.9336,0.3,261,5.5,10.7,2012-05-16 20:00:00,2012-05-16 20:30:00,-155.9336,19.9589,-155.9395,19.9589,1800.0,617.5778969503416,0.34309883163907867
2012-05-16 21:00:00,19.9609,-155.9429,0.5,252,6.6,9.1,2012-05-16 21:00:00,2012-05-16 21:30:00,-155.9429,19.9609,-155.9429,19.9659,1800.0,553.5191582485402,0.3075106434714112
2012-05-16 22:00:00,19.9678,-155.9388,0.6,328,6.7,9.1,2012-05-16 22:00:00,2012-05-16 22:30:00,-155.9388,19.9678,-155.9332,19.9668,1800.0,596.507201724741,0.3313928898470783
2012-05-16 22:30:00,19.9668,-155.9332,0.6,358,6.4,8.5,2012-05-16 22:30:00,2012-05-16 23:00:00,-155.9332,19.9668,-155.9333,19.9603,1800.0,719.6510424757331,0.3998061347087406
2012-05-16 23:00:00,19.9603,-155.9333,0.5,305,4.9,8.5,2012-05-16 23:00:00,2012-05-16 23:30:00,-155.9333,19.9603,-155.9392,19.9589,1800.0,636.7256370954925,0.3537364650530514
2012-05-16 23:30:00,19.9589,-155.9392,0.5,346,6.1,8.5,2012-05-16 23:30:00,2012-05-17 00:00:00,-155.9392,19.9589,-155.9428,19.9626,1800.0,556.5706634054751,0.3092059241141528
2012-05-17 00:00:00,19.9626,-155.9428,0.6,2,6.3,8.0,2012-05-17 00:00:00,2012-05-17 00:30:00,-155.9428,19.9626,-155.9404,19.968,1800.0,648.4375651788721,0.36024309176604
2012-05-17 00:30:00,19.968,-155.9404,0.6,343,5.4,8.5,2012-05-17 00:30:00,2012-05-17 01:00:00,-155.9404,19.968,-155.9334,19.9666,1800.0,748.8935614600198,0.41605197858889986
2012-05-17 01:00:00,19.9666,-155.9334,0.6,22,4.3,9.8,2012-05-17 01:00:00,2012-05-17 01:30:00,-155.9334,19.9666,-155.9342,19.9589,1800.0,856.5225313950426,0.47584585077502367
2012-05-17 01:30:00,19.9589,-155.9342,0.6,342,4.1,9.1,2012-05-17 01:30:00,2012-05-17 02:00:00,-155.9342,19.9589,-155.9423,19.9591,1800.0,848.1496852490765,0.47119426958282024
2012-05-17 02:00:00,19.9591,-155.9423,0.6,18,4.4,8.0,2012-05-17 02:00:00,2012-05-17 02:30:00,-155.9423,19.9591,-155.9429,19.9675,1800.0,932.0304954472352,0.5177947196929085
2012-05-17 02:30:00,19.9675,-155.9429,0.5,288,4.0,5.8,2012-05-17 02:30:00,2012-05-17 03:00:00,-155.9429,19.9675,-155.9346,19.968,1800.0,870.5091470712501,0.4836161928173612
2012-05-17 03:00:00,19.968,-155.9346,0.5,10,5.3,8.5,2012-05-17 03:00:00,2012-05-17 03:30:00,-155.9346,19.968,-155.9333,19.9606,1800.0,830.4324255211803,0.4613513475117669
2012-05-17 03:30:00,19.9606,-155.9333,0.6,316,4.8,9.1,2012-05-17 03:30:00,2012-05-17 04:00:00,-155.9333,19.9606,-155.9403,19.9591,1800.0,751.2962027593059,0.4173867793107255
2012-05-17 04:00:00,19.9591,-155.9403,0.5,1,4.6,8.5,2012-05-17 04:00:00,2012-05-17 04:30:00,-155.9403,19.9591,-155.9429,19.9643,1800.0,636.7486538792922,0.35374925215516234
2012-05-17 05:00:00,19.968,-155.9396,0.5,23,5.3,8.0,2012-05-17 05:00:00,2012-05-17 05:30:00,-155.9396,19.968,-155.9334,19.9673,1800.0,653.554836620214,0.36308602034456333
2012-05-17 05:30:00,19.9673,-155.9334,0.4,328,4.8,8.5,2012-05-17 05:30:00,2012-05-17 06:00:00,-155.9334,19.9673,-155.9334,19.96,1800.0,808.1379937897922,0.4489655521054401
2012-05-17 06:00:00,19.96,-155.9334,0.5,217,6.3,9.1,2012-05-17 06:00:00,2012-05-17 06:30:00,-155.9334,19.96,-155.9402,19.9589,1800.0,722.1238719412542,0.4011799288562523
2012-05-17 06:30:00,19.9589,-155.9402,0.6,359,5.4,8.5,2012-05-17 06:30:00,2012-05-17 07:00:00,-155.9402,19.9589,-155.9429,19.9636,1800.0,592.1082791381218,0.32894904396562324
2012-05-17 07:00:00,19.9636,-155.9429,0.6,344,4.6,8.5,2012-05-17 07:00:00,2012-05-17 07:30:00,-155.9429,19.9636,-155.939,19.968,1800.0,635.5314906820445,0.3530730503789136
2012-05-17 07:30:00,19.968,-155.939,0.6,8,4.6,8.5,2012-05-17 07:30:00,2012-05-17 08:00:00,-155.939,19.968,-155.9333,19.965,1800.0,682.8227852186484,0.379345991788138
2012-05-17 08:00:00,19.965,-155.9333,0.6,325,5.2,9.8,2012-05-17 08:00:00,2012-05-17 08:30:00,-155.9333,19.965,-155.9365,19.9591,1800.0,734.0301581457454,0.4077945323031919
2012-05-17 08:30:00,19.9591,-155.9365,0.6,238,4.4,14.2,2012-05-17 08:30:00,2012-05-17 09:00:00,-155.9365,19.9591,-155.9429,19.9643,1800.0,883.2635517422553,0.49070197319014186
2012-05-17 09:00:00,19.9643,-155.9429,0.6,311,3.4,16.0,2012-05-17 09:00:00,2012-05-17 09:30:00,-155.9429,19.9643,-155.937,19.9681,1800.0,747.2178830035142,0.41512104611306344
2012-05-17 09:30:00,19.9681,-155.937,0.7,241,4.0,16.0,2012-05-17 09:30:00,2012-05-17 10:00:00,-155.937,19.9681,-155.9333,19.9627,1800.0,712.2855160536433,0.3957141755853574
2012-05-17 10:00:00,19.9627,-155.9333,0.6,251,3.7,14.2,2012-05-17 10:00:00,2012-05-17 10:30:00,-155.9333,19.9627,-155.9423,19.959,1800.0,1027.2515522772749,0.5706953068207082
2012-05-17 10:30:00,19.959,-155.9423,0.6,71,3.8,3.0,2012-05-17 10:30:00,2012-05-17 11:00:00,-155.9423,19.959,-155.9413,19.968,1800.0,1001.8175907514564,0.5565653281952535
2012-05-17 11:00:00,19.968,-155.9413,0.8,256,3.8,14.2,2012-05-17 11:00:00,2012-05-17 11:30:00,-155.9413,19.968,-155.9333,19.9673,1800.0,840.925736383263,0.46718096465736836
2012-05-17 11:30:00,19.9673,-155.9333,0.6,209,3.5,14.2,2012-05-17 11:30:00,2012-05-17 12:00:00,-155.9333,19.9673,-155.9348,19.959,1800.0,932.1595614748177,0.5178664230415654
2012-05-17 12:30:00,19.9653,-155.9428,0.8,43,3.4,2.7,2012-05-17 12:30:00,2012-05-17 13:00:00,-155.9428,19.9653,-155.9381,19.9681,1800.0,581.4563292655753,0.3230312940364307
2012-05-17 13:30:00,19.9668,-155.9334,0.7,33,3.7,9.1,2012-05-17 13:30:00,2012-05-17 14:00:00,-155.9334,19.9668,-155.9333,19.9597,1800.0,786.0668838421992,0.43670382435677735
2012-05-17 14:00:00,19.9597,-155.9333,0.5,0,3.5,14.2,2012-05-17 14:00:00,2012-05-17 14:30:00,-155.9333,19.9597,-155.9429,19.9613,1800.0,1020.3538833097036,0.5668632685053909
2012-05-17 14:30:00,19.9613,-155.9429,0.6,351,3.7,7.1,2012-05-17 14:30:00,2012-05-17 15:00:00,-155.9429,19.9613,-155.941,19.968,1800.0,767.9147646463706,0.4266193136924281
2012-05-17 16:00:00,19.9671,-155.9333,0.5,7,3.5,7.5,2012-05-17 16:00:00,2012-05-17 16:30:00,-155.9333,19.9671,-155.9333,19.9611,1800.0,664.2230422398949,0.36901280124438607
2012-05-17 16:30:00,19.9611,-155.9333,0.5,341,3.2,8.5,2012-05-17 16:30:00,2012-05-17 17:00:00,-155.9333,19.9611,-155.943,19.9595,1800.0,1030.665141502022,0.5725917452789011
2012-05-17 17:00:00,19.9595,-155.943,0.5,249,4.1,14.2,2012-05-17 17:00:00,2012-05-17 17:30:00,-155.943,19.9595,-155.9424,19.9679,1800.0,932.0305265552638,0.5177947369751466
2012-05-17 19:30:00,19.9667,-155.9333,0.4,331,4.6,7.5,2012-05-17 19:30:00,2012-05-17 20:00:00,-155.9333,19.9667,-155.9333,19.9605,1800.0,686.3637716825175,0.3813132064902875
2012-05-17 20:00:00,19.9605,-155.9333,0.5,248,4.6,14.2,2012-05-17 20:00:00,2012-05-17 20:30:00,-155.9333,19.9605,-155.9428,19.9589,1800.0,1010.0520533567685,0.5611400296426492
2012-05-17 20:30:00,19.9589,-155.9428,0.5,254,3.9,14.2,2012-05-17 20:30:00,2012-05-17 21:00:00,-155.9428,19.9589,-155.9429,19.9675,1800.0,952.1104683583736,0.5289502601990964
2012-05-17 21:00:00,19.9675,-155.9429,0.5,345,4.2,7.5,2012-05-17 21:00:00,2012-05-17 21:30:00,-155.9429,19.9675,-155.9375,19.968,1800.0,567.913150699952,0.3155073059444178
2012-05-17 22:00:00,19.9655,-155.9332,0.5,257,3.4,14.2,2012-05-17 22:00:00,2012-05-17 22:30:00,-155.9332,19.9655,-155.935,19.9591,1800.0,733.1280216016931,0.40729334533427397
2012-05-17 22:30:00,19.9591,-155.935,0.5,155,3.0,8.0,2012-05-17 22:30:00,2012-05-17 23:00:00,-155.935,19.9591,-155.9428,19.9646,1800.0,1018.4813359207625,0.5658229644004236
2012-05-17 23:00:00,19.9646,-155.9428,0.6,204,3.4,3.0,2012-05-17 23:00:00,2012-05-17 23:30:00,-155.9428,19.9646,-155.9347,19.968,1800.0,927.617021621519,0.5153427897897328
2012-05-17 23:30:00,19.968,-155.9347,0.8,230,3.5,3.0,2012-05-17 23:30:00,2012-05-18 00:00:00,-155.9347,19.968,-155.9332,19.961,1800.0,790.6722109695426,0.43926233942752363
2012-05-18 00:00:00,19.961,-155.9332,0.7,107,3.2,14.2,2012-05-18 00:00:00,2012-05-18 00:30:00,-155.9332,19.961,-155.9384,19.959,1800.0,587.6105586035366,0.3264503103352981
2012-05-18 00:30:00,19.959,-155.9384,0.7,232,3.4,3.1,2012-05-18 00:30:00,2012-05-18 01:00:00,-155.9384,19.959,-155.943,19.9638,1800.0,717.0768248108247,0.3983760137837915
2012-05-18 01:00:00,19.9638,-155.943,0.7,208,3.6,3.4,2012-05-18 01:00:00,2012-05-18 01:30:00,-155.943,19.9638,-155.9342,19.9681,1800.0,1036.8279486726688,0.5760155270403715
2012-05-18 01:30:00,19.9681,-155.9342,0.6,215,3.9,3.5,2012-05-18 01:30:00,2012-05-18 02:00:00,-155.9342,19.9681,-155.9334,19.9612,1800.0,768.4325588923873,0.4269069771624374
2012-05-18 02:00:00,19.9612,-155.9334,0.6,331,3.2,8.0,2012-05-18 02:00:00,2012-05-18 02:30:00,-155.9334,19.9612,-155.9382,19.959,1800.0,558.3495020664498,0.31019416781469433
2012-05-18 02:30:00,19.959,-155.9382,0.6,236,3.6,3.2,2012-05-18 02:30:00,2012-05-18 03:00:00,-155.9382,19.959,-155.9429,19.9627,1800.0,640.1584729873073,0.3556435961040596
2012-05-18 03:00:00,19.9627,-155.9429,0.6,197,4.3,14.2,2012-05-18 03:00:00,2012-05-18 03:30:00,-155.9429,19.9627,-155.9365,19.968,1800.0,890.5067314717733,0.49472596192876295
2012-05-18 03:30:00,19.968,-155.9365,0.5,267,3.8,14.2,2012-05-18 03:30:00,2012-05-18 04:00:00,-155.9365,19.968,-155.9333,19.9629,1800.0,656.4668798968305,0.3647038221649058
2012-05-18 04:00:00,19.9629,-155.9333,0.5,342,3.5,14.2,2012-05-18 04:00:00,2012-05-18 04:30:00,-155.9333,19.9629,-155.9369,19.9592,1800.0,556.570191285205,0.30920566182511394
2012-05-18 04:30:00,19.9592,-155.9369,0.5,337,4.1,8.0,2012-05-18 04:30:00,2012-05-18 05:00:00,-155.9369,19.9592,-155.9427,19.9602,1800.0,617.1180933110309,0.34284338517279495
2012-05-18 05:00:00,19.9602,-155.9427,0.5,137,3.8,12.8,2012-05-18 05:00:00,2012-05-18 05:30:00,-155.9427,19.9602,-155.943,19.9677,1800.0,830.8723768719293,0.46159576492884963
2012-05-18 05:30:00,19.9677,-155.943,0.5,198,4.3,14.2,2012-05-18 05:30:00,2012-05-18 06:00:00,-155.943,19.9677,-155.9337,19.9679,1800.0,973.6674116844925,0.540926339824718
2012-05-18 06:00:00,19.9679,-155.9337,0.5,264,4.2,14.2,2012-05-18 06:00:00,2012-05-18 06:30:00,-155.9337,19.9679,-155.9334,19.9601,1800.0,864.0607179910472,0.48003373221724843
2012-05-18 06:30:00,19.9601,-155.9334,0.4,319,3.6,5.8,2012-05-18 06:30:00,2012-05-18 07:00:00,-155.9334,19.9601,-155.9416,19.9591,1800.0,865.4344682579484,0.4807969268099713
2012-05-18 07:00:00,19.9591,-155.9416,0.4,136,3.4,12.8,2012-05-18 07:00:00,2012-05-18 07:30:00,-155.9416,19.9591,-155.9428,19.9647,1800.0,632.537999647935,0.3514099998044083
2012-05-18 08:00:00,19.9681,-155.9394,0.5,253,4.6,14.2,2012-05-18 08:00:00,2012-05-18 08:30:00,-155.9394,19.9681,-155.9334,19.967,1800.0,639.7084434228783,0.35539357967937685
2012-05-18 08:30:00,19.967,-155.9334,0.5,158,4.7,14.2,2012-05-18 08:30:00,2012-05-18 09:00:00,-155.9334,19.967,-155.9333,19.9592,1800.0,863.553296267663,0.47975183125981274
2012-05-18 09:00:00,19.9592,-155.9333,0.4,266,4.2,12.8,2012-05-18 09:00:00,2012-05-18 09:30:00,-155.9333,19.9592,-155.9429,19.9591,1800.0,1004.9319050812524,0.558295502822918
2012-05-18 09:30:00,19.9591,-155.9429,0.4,22,4.3,7.1,2012-05-18 09:30:00,2012-05-18 10:00:00,-155.9429,19.9591,-155.9429,19.9676,1800.0,940.9825637343761,0.5227680909635423
2012-05-18 10:00:00,19.9676,-155.9429,0.4,342,4.0,6.1,2012-05-18 10:00:00,2012-05-18 10:30:00,-155.9429,19.9676,-155.9365,19.968,1800.0,671.3394297515703,0.37296634986198346
2012-05-18 11:00:00,19.9645,-155.9333,0.4,259,4.6,12.8,2012-05-18 11:00:00,2012-05-18 11:30:00,-155.9333,19.9645,-155.9341,19.9591,1800.0,603.6369472693257,0.3353538595940698
2012-05-18 11:30:00,19.9591,-155.9341,0.4,307,4.1,6.7,2012-05-18 11:30:00,2012-05-18 12:00:00,-155.9341,19.9591,-155.9427,19.9589,1800.0,900.469962818674,0.5002610904548189
2012-05-18 12:00:00,19.9589,-155.9427,0.5,160,4.0,12.8,2012-05-18 12:00:00,2012-05-18 12:30:00,-155.9427,19.9589,-155.943,19.967,1800.0,897.2506445441971,0.49847258030233177
2012-05-18 12:30:00,19.967,-155.943,0.5,192,4.6,14.2,2012-05-18 12:30:00,2012-05-18 13:00:00,-155.943,19.967,-155.9359,19.9681,1800.0,753.0575112668266,0.4183652840371259
2012-05-18 20:30:00,19.9682,-155.9387,0.5,256,4.4,5.6,2012-05-18 20:30:00,2012-05-18 21:00:00,-155.9387,19.9682,-155.9332,19.9621,1800.0,887.3754297424638,0.4929863498569243
2012-05-18 21:30:00,19.9591,-155.9372,0.5,318,4.0,4.3,2012-05-18 21:30:00,2012-05-18 22:00:00,-155.9372,19.9591,-155.943,19.96,1800.0,615.2291647405767,0.3417939804114315
2012-05-18 22:00:00,19.96,-155.943,0.6,203,4.1,12.8,2012-05-18 22:00:00,2012-05-18 22:30:00,-155.943,19.96,-155.9416,19.9681,1800.0,908.5959439172993,0.5047755243984996
2012-05-18 22:30:00,19.9681,-155.9416,0.6,321,3.9,7.1,2012-05-18 22:30:00,2012-05-18 23:00:00,-155.9416,19.9681,-155.9333,19.9645,1800.0,955.8061636935895,0.5310034242742164
2012-05-18 23:00:00,19.9645,-155.9333,0.6,340,3.2,8.0,2012-05-18 23:00:00,2012-05-18 23:30:00,-155.9333,19.9645,-155.9374,19.959,1800.0,744.9155853051972,0.41384199183622067
2012-05-18 23:30:00,19.959,-155.9374,0.6,272,3.5,12.8,2012-05-18 23:30:00,2012-05-19 00:00:00,-155.9374,19.959,-155.9427,19.9596,1800.0,558.7341522818086,0.3104078623787826
2012-05-19 00:00:00,19.9596,-155.9427,0.6,241,3.7,12.8,2012-05-19 00:00:00,2012-05-19 00:30:00,-155.9427,19.9596,-155.9416,19.9681,1800.0,948.0005567025457,0.5266669759458588
2012-05-19 00:30:00,19.9681,-155.9416,0.6,193,3.8,14.2,2012-05-19 00:30:00,2012-05-19 01:00:00,-155.9416,19.9681,-155.9334,19.9653,1800.0,912.5445124188811,0.5069691735660451
2012-05-19 01:00:00,19.9653,-155.9334,0.6,235,3.3,12.8,2012-05-19 01:00:00,2012-05-19 01:30:00,-155.9334,19.9653,-155.9335,19.9591,1800.0,686.4434725157627,0.38135748473097925
2012-05-19 01:30:00,19.9591,-155.9335,0.6,343,3.7,7.1,2012-05-19 01:30:00,2012-05-19 02:00:00,-155.9335,19.9591,-155.9389,19.9589,1800.0,565.6738970176046,0.31426327612089144
2012-05-19 02:30:00,19.9617,-155.943,0.6,69,3.5,14.2,2012-05-19 02:30:00,2012-05-19 03:00:00,-155.943,19.9617,-155.9353,19.9679,1800.0,1058.6167081104536,0.5881203933946965
2012-05-19 03:00:00,19.9679,-155.9353,0.6,325,4.0,8.0,2012-05-19 03:00:00,2012-05-19 03:30:00,-155.9353,19.9679,-155.9335,19.963,1800.0,574.2365034156294,0.3190202796753497
2012-05-19 05:00:00,19.959,-155.9423,0.6,322,4.0,7.5,2012-05-19 05:00:00,2012-05-19 05:30:00,-155.9423,19.959,-155.9408,19.9682,1800.0,1030.506177241622,0.5725034318009011
2012-05-19 05:30:00,19.9682,-155.9408,0.5,251,3.9,14.2,2012-05-19 05:30:00,2012-05-19 06:00:00,-155.9408,19.9682,-155.9334,19.9658,1800.0,818.8516490400935,0.45491758280005196
2012-05-19 06:00:00,19.9658,-155.9334,0.6,327,4.2,9.1,2012-05-19 06:00:00,2012-05-19 06:30:00,-155.9334,19.9658,-155.9334,19.96,1800.0,642.0821874295012,0.3567123263497229
2012-05-19 06:30:00,19.96,-155.9334,0.5,319,4.0,8.5,2012-05-19 06:30:00,2012-05-19 07:00:00,-155.9334,19.96,-155.9401,19.959,1800.0,709.9982576185761,0.39444347645476446
2012-05-19 07:00:00,19.959,-155.9401,0.5,338,4.0,7.5,2012-05-19 07:00:00,2012-05-19 07:30:00,-155.9401,19.959,-155.9429,19.9654,1800.0,766.730342372894,0.4259613013182745
2012-05-19 07:30:00,19.9654,-155.9429,0.6,217,4.4,12.8,2012-05-19 07:30:00,2012-05-19 08:00:00,-155.9429,19.9654,-155.9362,19.968,1800.0,758.0525794405239,0.42114032191140216
2012-05-19 08:00:00,19.968,-155.9362,0.6,143,4.3,12.8,2012-05-19 08:00:00,2012-05-19 08:30:00,-155.9362,19.968,-155.9333,19.9623,1800.0,700.2246949255225,0.38901371940306806
2012-05-19 08:30:00,19.9623,-155.9333,0.7,1,3.8,8.0,2012-05-19 08:30:00,2012-05-19 09:00:00,-155.9333,19.9623,-155.9416,19.959,1800.0,942.47039083558,0.5235946615753222
2012-05-19 09:00:00,19.959,-155.9416,0.6,65,3.6,3.6,2012-05-19 09:00:00,2012-05-19 09:30:00,-155.9416,19.959,-155.9414,19.9681,1800.0,1007.6223719209485,0.5597902066227491
2012-05-19 09:30:00,19.9681,-155.9414,0.6,226,3.9,14.2,2012-05-19 09:30:00,2012-05-19 10:00:00,-155.9414,19.9681,-155.9334,19.9676,1800.0,839.1740238256907,0.4662077910142726
2012-05-19 10:00:00,19.9676,-155.9334,0.6,259,3.5,4.3,2012-05-19 10:00:00,2012-05-19 10:30:00,-155.9334,19.9676,-155.9333,19.9611,1800.0,719.6511065055491,0.39980617028086063
2012-05-19 10:30:00,19.9611,-155.9333,0.5,229,3.5,3.9,2012-05-19 10:30:00,2012-05-19 11:00:00,-155.9333,19.9611,-155.9397,19.959,1800.0,709.1019770005073,0.3939455427780596
2012-05-19 11:00:00,19.959,-155.9397,0.5,233,3.8,12.8,2012-05-19 11:00:00,2012-05-19 11:30:00,-155.9397,19.959,-155.9426,19.9682,1800.0,1062.7474807467217,0.590415267081512
2012-05-19 11:30:00,19.9682,-155.9426,0.6,325,3.7,6.7,2012-05-19 11:30:00,2012-05-19 12:00:00,-155.9426,19.9682,-155.9344,19.968,1800.0,858.5643687448937,0.4769802048582743
