y1,x1,wave_ht,tuning_factor
500,500,0.6,0.0474413
500,500,0.5,0.0733969
500,500,0.5,0.0767364
500,500,0.5,0.0842317
500,500,0.6,0.0640059
500,500,0.6,0.0583296
500,500,0.6,0.0562627
500,500,0.5,0.0497287
500,500,0.6,0.0384632
500,500,0.6,0.0450323
500,500,0.5,0.0609553
500,500,0.5,0.0506411
500,500,0.5,0.0559551
500,500,0.6,0.0461462
500,500,0.5,0.0557547
500,500,0.3,0.0349794
500,500,0.3,0.0550003
500,500,0.3,0.0437102
500,500,0.4,0.0305193
500,500,0.4,0.061153
500,500,0.5,0.0609527
500,500,0.5,0.0424563
500,500,0.5,0.0319932
500,500,0.5,0.0444349
500,500,0.5,0.0818055
500,500,0.4,0.0372986
500,500,0.4,0.0274828
500,500,0.4,0.0649974
500,500,0.5,0.0829542
500,500,0.4,0.0560421
500,500,0.4,0.0497359
500,500,0.5,0.063879
500,500,0.5,0.0694711
500,500,0.4,0.0592134
500,500,0.5,0.0786535
500,500,0.5,0.0819803
500,500,0.4,0.0647882
500,500,0.5,0.0682269
500,500,0.4,0.0536492
500,500,0.5,0.0561235
500,500,0.5,0.0510551
500,500,0.4,0.0220335
500,500,0.4,0.0470307
500,500,0.5,0.0500304
500,500,0.6,0.0665445
500,500,0.6,0.0585974
500,500,0.6,0.0319108
500,500,0.6,0.0280533
500,500,0.6,0.061391
500,500,0.5,0.0873053
500,500,0.6,0.0377551
500,500,0.5,0.0440368
500,500,0.5,0.0550441
500,500,0.4,0.0314167
500,500,0.5,0.0300854
500,500,0.5,0.0330169
500,500,0.3,0.0378076
500,500,0.5,0.0243465
500,500,0.6,0.0230395
500,500,0.6,0.0353067
500,500,0.5,0.0326379
500,500,0.5,0.0245532
500,500,0.6,0.0278841
500,500,0.6,0.0379486
500,500,0.6,0.047923
500,500,0.6,0.0482085
500,500,0.6,0.0575711
500,500,0.5,0.0617795
500,500,0.5,0.0563219
500,500,0.6,0.0377394
500,500,0.5,0.0328535
500,500,0.5,0.0349847
500,500,0.4,0.0473599
500,500,0.5,0.0422588
500,500,0.6,0.0233648
500,500,0.6,0.0267525
500,500,0.6,0.0309688
500,500,0.6,0.0357643
500,500,0.6,0.0523466
500,500,0.6,0.0377872
500,500,0.7,0.0353498
500,500,0.6,0.0664067
500,500,0.6,0.0657728
500,500,0.8,0.0453604
500,500,0.6,0.0575169
500,500,0.8,0.0212378
500,500,0.7,0.0432331
500,500,0.5,0.0853747
500,500,0.6,0.0395129
500,500,0.5,0.0354167
500,500,0.5,0.0868366
500,500,0.5,0.0709263
500,500,0.4,0.0349035
500,500,0.5,0.0856474
500,500,0.5,0.0733355
500,500,0.5,0.0261596
500,500,0.5,0.0436671
500,500,0.5,0.0856462
500,500,0.6,0.0568408
500,500,0.8,0.0391924
500,500,0.7,0.0242115
500,500,0.7,0.0355283
500,500,0.7,0.0765673
500,500,0.6,0.0391723
500,500,0.6,0.0208228
500,500,0.6,0.0274252
500,500,0.6,0.0528424
500,500,0.5,0.0355467
500,500,0.5,0.0248385
500,500,0.5,0.0305954
500,500,0.5,0.055806
500,500,0.5,0.0773677
500,500,0.5,0.0610941
500,500,0.4,0.0525829
500,500,0.4,0.0292151
500,500,0.5,0.0323772
500,500,0.5,0.0611978
500,500,0.4,0.0721502
500,500,0.4,0.0631631
500,500,0.4,0.0330605
500,500,0.4,0.0271362
500,500,0.4,0.0578326
500,500,0.5,0.0653696
500,500,0.5,0.0454325
500,500,0.5,0.0645406
500,500,0.5,0.0307351
500,500,0.6,0.0547576
500,500,0.6,0.0601534
500,500,0.6,0.03658
500,500,0.6,0.0209819
500,500,0.6,0.059579
500,500,0.6,0.055264
500,500,0.6,0.031195
500,500,0.6,0.0213231
500,500,0.6,0.0778806
500,500,0.6,0.0219535
500,500,0.6,0.0668295
500,500,0.5,0.0548675
500,500,0.6,0.0274366
500,500,0.5,0.040853
500,500,0.5,0.0471126
500,500,0.6,0.038278
500,500,0.6,0.0326126
500,500,0.7,0.0620469
500,500,0.6,0.0662432
500,500,0.6,0.0465307
500,500,0.6,0.0353803
500,500,0.5,0.040577
500,500,0.5,0.0926732
500,500,0.6,0.0486878
500,500,0.6,0.0233691
500,500,0.6,0.0414638
500,500,0.6,0.0567219
500,500,0.5,0.030606
500,500,0.5,0.0357948
500,500,0.5,0.0468534
500,500,0.5,0.0900514
500,500,0.6,0.065084
500,500,0.5,0.072173
500,500,0.6,0.0648753
500,500,0.6,0.0560231
500,500,0.6,0.0389176
500,500,0.6,0.0451337
500,500,0.7,0.0697826
500,500,0.6,0.0479273
500,500,0.7,0.0419495
500,500,0.6,0.0651442
500,500,0.7,0.0614782
500,500,0.7,0.0266896
500,500,0.7,0.0688174
500,500,0.7,0.0775523
500,500,0.6,0.0230018
500,500,0.6,0.0527826
500,500,0.6,0.0260326
500,500,0.6,0.0231714
500,500,0.6,0.0214207
500,500,0.6,0.028472
500,500,0.5,0.0535606
500,500,0.6,0.0397216
500,500,0.5,0.031777
500,500,0.5,0.0323846
500,500,0.5,0.028242
500,500,0.5,0.0289398
500,500,0.5,0.0402964
500,500,0.6,0.0579225
500,500,0.6,0.0664875
500,500,0.6,0.0428512
500,500,0.6,0.0421694
500,500,0.7,0.0499323
500,500,0.6,0.0642768
500,500,0.6,0.0373075
500,500,0.5,0.0264878
500,500,0.5,0.0397398
500,500,0.5,0.0505102
500,500,0.5,0.0428893
500,500,0.6,0.023126
500,500,0.5,0.0297733
500,500,0.6,0.0540764
500,500,0.7,0.0654172
500,500,0.5,0.0896903
500,500,0.5,0.08298
500,500,0.6,0.0221823
500,500,0.6,0.0594873
500,500,0.5,0.0343658
500,500,0.6,0.0257673
500,500,0.5,0.0410897
500,500,0.5,0.0858329
500,500,0.6,0.0329871
500,500,0.5,0.0475588
500,500,0.5,0.0660196
500,500,0.5,0.0840094
500,500,0.5,0.049789
500,500,0.5,0.0412054
500,500,0.5,0.0272742
500,500,0.7,0.032321
500,500,0.7,0.0461718
500,500,0.9,0.0490144
500,500,0.9,0.0609489
500,500,1.3,0.0603699
500,500,1.4,0.055422
500,500,1.2,0.0606449
500,500,1.3,0.0488444
500,500,1.3,0.0495485
500,500,1.3,0.0467193
500,500,1.4,0.0477134
500,500,1.3,0.0481855
500,500,1.3,0.0420223
500,500,1.4,0.0428257
500,500,1.3,0.0401862
500,500,1.2,0.034439
500,500,1.3,0.0275241
500,500,1.3,0.0267867
500,500,1.3,0.0269991
500,500,1.2,0.0222083
500,500,1.3,0.0191744
500,500,1.4,0.0178276
500,500,1.5,0.0160367
500,500,1.7,0.0162888
500,500,1.6,0.025297
500,500,1.9,0.0379374
500,500,1.4,0.0523128
500,500,2.1,0.0429523
500,500,2,0.0247498
500,500,2,0.0231379
500,500,2.4,0.0232073
500,500,2,0.0195511
500,500,2.1,0.0171186
500,500,2.1,0.0151
500,500,2.2,0.0137569
500,500,1.5,0.0195468
500,500,1.7,0.0289463
500,500,1.5,0.0318523
500,500,1.5,0.0425786
500,500,1.4,0.0456634
500,500,1.8,0.0398534
500,500,1.4,0.0452314
500,500,1.3,0.0445926
500,500,1.4,0.0361151
500,500,1.4,0.0307682
500,500,1.3,0.0287711
500,500,1.4,0.024509
500,500,1.3,0.0250578
500,500,1.3,0.026237
500,500,1.2,0.0245203
500,500,1.3,0.0171563
500,500,1.3,0.0186302
500,500,1.4,0.0162117
500,500,1.4,0.0174677
500,500,1.4,0.0205185
500,500,1.3,0.0261491
500,500,1.4,0.0266569
500,500,1.5,0.0292597
500,500,1.4,0.0233802
500,500,1.4,0.0261843
500,500,1.4,0.0261042
500,500,1.4,0.0284855
500,500,1.4,0.029235
500,500,1.3,0.0296102
500,500,1.5,0.027836
500,500,1.4,0.0272222
500,500,1.4,0.0247369
500,500,1.4,0.0230809
500,500,1.3,0.0236486
500,500,1.3,0.0215314
500,500,1.3,0.0205193
500,500,1.3,0.0383019
500,500,1.2,0.061511
500,500,2.7,0.0274538
500,500,2.2,0.025764
500,500,2.7,0.0218084
500,500,2.3,0.0182242
500,500,2.3,0.0193223
500,500,2.4,0.0152342
500,500,2.2,0.0140032
500,500,2.6,0.0287374
500,500,2.5,0.0303592
500,500,2.4,0.0307961
500,500,2.6,0.0289863
500,500,2.4,0.0333883
500,500,2.6,0.0323482
500,500,2.8,0.035553
500,500,2.5,0.0385818
500,500,2.7,0.0359326
500,500,2.8,0.0327965
500,500,2.2,0.0406876
500,500,2.4,0.043353
500,500,2.6,0.0354697
500,500,2.4,0.0309774
500,500,2.4,0.0326243
500,500,2.6,0.0283484
500,500,2.4,0.0233673
500,500,2.1,0.0233575
500,500,2.7,0.0217773
500,500,2.4,0.0259347
500,500,2.5,0.0197855
500,500,2.4,0.0211001
500,500,2.5,0.0224134
500,500,2.5,0.0253798
500,500,2.6,0.0301727
500,500,2.3,0.0301273
500,500,2.5,0.0311131
500,500,2,0.0230862
500,500,2.3,0.0275284
500,500,2.2,0.0280145
500,500,2.6,0.0336259
500,500,2.3,0.0384138
500,500,2,0.0403706
500,500,2.3,0.0377084
500,500,2.4,0.0342423
500,500,2.8,0.0282237
500,500,2.8,0.0283894
500,500,2.6,0.0282676
500,500,2.1,0.0288732
500,500,2.4,0.0285905
500,500,2.4,0.024861
500,500,2.8,0.0261678
500,500,2.6,0.0358435
500,500,2.6,0.0342644
500,500,2.4,0.0274138
500,500,2.6,0.0204616
500,500,2.9,0.0222741
500,500,2.8,0.0208981
500,500,2.6,0.0211164
500,500,2.8,0.0241829
500,500,2.9,0.023804
500,500,2.7,0.0241829
500,500,2.7,0.0181775
500,500,3,0.0126896
500,500,3,0.0136136
500,500,3.4,0.0178449
500,500,3.1,0.0252504
500,500,2.6,0.0304277
500,500,2.8,0.0301843
500,500,2.8,0.0277768
500,500,3,0.0227009
500,500,3.2,0.0226451
500,500,2.9,0.022493
500,500,2.8,0.0177367
500,500,3.1,0.0125442
500,500,2.8,0.0128774
500,500,2.5,0.0155883
500,500,2.7,0.0185982
500,500,2.7,0.0242818
500,500,3,0.0238339
500,500,2.8,0.0269386
500,500,2.7,0.033401
500,500,2.6,0.0356801
500,500,2.4,0.0376257
500,500,3,0.0349178
500,500,2.4,0.0397998
500,500,2.7,0.0440019
500,500,2.9,0.0428717
500,500,2.4,0.0426465
500,500,2.6,0.0438782
500,500,2.5,0.0350174
500,500,3.1,0.0306409
500,500,2.8,0.028182
500,500,2.6,0.0126541
500,500,3,0.03568
500,500,2.8,0.0365899
500,500,2.8,0.0356804
500,500,3.2,0.0299629
500,500,3.8,0.0277262
500,500,2.5,0.0337557
500,500,2.9,0.0292115
500,500,3,0.0324892
500,500,2.9,0.0287723
500,500,2.8,0.031129
500,500,3.2,0.0299217
500,500,2.7,0.0396378
500,500,3.2,0.0336626
500,500,2.8,0.037403
500,500,3.3,0.0257802
500,500,3,0.0246628
500,500,3.1,0.0214293
500,500,3.3,0.0336172
500,500,3.5,0.0262942
500,500,3.5,0.0282994
500,500,3.5,0.028035
500,500,2.7,0.0375014
500,500,3,0.030877
500,500,2.7,0.0356378
500,500,3.5,0.026795
500,500,3,0.0290495
500,500,2.8,0.0270508
500,500,3.2,0.024721
500,500,3.1,0.0220921
500,500,2.7,0.0241416
500,500,2.6,0.0268814
500,500,2.7,0.0202907
500,500,2.9,0.0303063
500,500,2.7,0.0278415
500,500,2.6,0.0280607
500,500,2.2,0.0275456
500,500,2.8,0.0270748
500,500,3.1,0.0386062
500,500,3,0.0355893
500,500,3,0.0338333
500,500,2.9,0.0355886
500,500,3.1,0.0300409
500,500,2.8,0.0410539
500,500,2.9,0.040357
500,500,2.9,0.0379476
500,500,2.6,0.0373154
500,500,2.5,0.0390036
500,500,2.6,0.043321
500,500,2.4,0.0381066
500,500,2.5,0.0449996
500,500,1.9,0.0364395
500,500,2.4,0.0421351
500,500,2,0.0450864
500,500,2.3,0.0411197
500,500,2.2,0.0443542
500,500,2.2,0.0452384
500,500,2.4,0.0450603
500,500,2.6,0.0398311
500,500,2,0.0386909
500,500,2.5,0.0406572
500,500,2.6,0.0415878
500,500,2.7,0.0421608
500,500,2.3,0.0396292
500,500,2.2,0.0419757
500,500,2.1,0.0425861
500,500,2.4,0.0407353
500,500,2.3,0.0440677
500,500,2.7,0.0415781
500,500,2.3,0.0433598
500,500,2.1,0.03565
500,500,2.1,0.0279135
500,500,2.4,0.0218553
500,500,2.1,0.0195079
500,500,2.7,0.0146861
500,500,2.7,0.0153452
500,500,2.7,0.0161494
500,500,2.6,0.0160704
500,500,2.3,0.0176009
500,500,2.8,0.0169859
500,500,2.5,0.0164346
500,500,2.8,0.0171803
500,500,2.8,0.0221568
500,500,3.4,0.0297476
500,500,3,0.0360994
500,500,2.8,0.0355651
500,500,2.6,0.0428364
500,500,2.7,0.0378426
500,500,2.7,0.0316655
500,500,2.5,0.0312747
500,500,2.1,0.0244303
500,500,2.4,0.0232341
500,500,2.2,0.015315
500,500,2,0.0156172
500,500,2.4,0.0155995
500,500,2.3,0.0207943
500,500,2.3,0.0267066
500,500,2.3,0.0346157
500,500,2.6,0.0378838
500,500,1.9,0.037289
500,500,2.6,0.0351255
500,500,2.3,0.032698
500,500,2.2,0.0355228
500,500,2.1,0.0333437
500,500,2.2,0.0284404
500,500,2.4,0.0314962
500,500,2.3,0.0270163
500,500,2,0.0333685
500,500,2,0.0313679
500,500,1.9,0.0290495
500,500,2.3,0.0228761
500,500,2.2,0.0176123
500,500,2.1,0.0157709
500,500,1.9,0.0172696
500,500,2,0.0145348
500,500,2,0.0160607
500,500,2.4,0.0190218
500,500,2.2,0.0223214
500,500,2.2,0.0248931
500,500,2.3,0.0287982
500,500,2.9,0.0319579
500,500,2.1,0.0309038
500,500,2.3,0.0313155
500,500,2.3,0.0310338
500,500,2,0.0350107
500,500,1.9,0.0479965
500,500,1.8,0.0453797
500,500,1.9,0.037658
500,500,2,0.0310721
500,500,2.1,0.0295877
500,500,2.2,0.0218413
500,500,2,0.0270502
500,500,2,0.0150993
500,500,2.2,0.0142811
500,500,2.3,0.0159489
500,500,2.1,0.0170183
500,500,2.8,0.0147617
500,500,2.4,0.0173926
500,500,2.3,0.0223328
500,500,2.1,0.0280359
500,500,2.1,0.0324487
500,500,2.5,0.0376166
500,500,2.6,0.0420058
500,500,2.5,0.0445479
500,500,2.7,0.0427651
500,500,2.4,0.0420844
500,500,2.6,0.0436149
500,500,2.8,0.0432012
500,500,2.5,0.0433775
500,500,2.6,0.0321039
500,500,2.5,0.0295006
500,500,2.3,0.0306679
500,500,2.7,0.0291105
500,500,2.9,0.0289943
500,500,3,0.0270015
500,500,2.7,0.03138
500,500,2.7,0.0353887
500,500,2.2,0.0431637
500,500,2.2,0.0446315
500,500,2.3,0.0390773
500,500,2.3,0.0380873
500,500,2.4,0.0390892
500,500,2.3,0.0410151
500,500,2.3,0.0407471
500,500,2.4,0.0413188
500,500,2.4,0.0354058
500,500,2.3,0.0354058
500,500,2.3,0.0339497
500,500,2.2,0.0334967
500,500,2.5,0.031554
500,500,2.3,0.0302931
500,500,2.2,0.0282931
500,500,2.2,0.0297093
500,500,2.1,0.0318503
500,500,2.1,0.0378309
500,500,2.6,0.034974
500,500,2.3,0.0282323
500,500,1.9,0.0240564
500,500,2.2,0.026947
500,500,2.6,0.0325268
500,500,2.1,0.0339166
500,500,2,0.0318907
500,500,1.9,0.0361708
500,500,2.1,0.0371113
500,500,1.9,0.0425768
500,500,2,0.0421545
500,500,2.4,0.0373711
500,500,1.8,0.0344094
500,500,2.3,0.027256
500,500,2.1,0.0266098
500,500,2,0.0269725
500,500,2.1,0.0247219
500,500,2,0.0265476
500,500,2.2,0.023221
500,500,2.3,0.0229059
500,500,2.4,0.0266557
500,500,2.2,0.0326099
500,500,2.3,0.0323907
500,500,2.3,0.0329913
500,500,2.4,0.0353556
500,500,2.3,0.0385891
500,500,2.2,0.0396922
500,500,2.5,0.0396252
500,500,2.7,0.0407115
500,500,2.2,0.040912
500,500,2.4,0.040289
500,500,2.2,0.0396152
500,500,2.4,0.0432162
500,500,2.4,0.039717
500,500,2,0.0396341
500,500,2.3,0.038208
500,500,2,0.0353752
500,500,2.2,0.0373869
500,500,2.4,0.0334604
500,500,2.2,0.0348548
500,500,2.3,0.0325908
500,500,2.4,0.0346745
500,500,2.3,0.0339442
500,500,2.5,0.0357902
500,500,2.1,0.0370886
500,500,2.2,0.0360524
500,500,2,0.0413732
500,500,2,0.0359564
500,500,2.4,0.0417093
500,500,2,0.0358628
500,500,2.3,0.0359568
500,500,2.3,0.0336446
500,500,1.9,0.0335033
500,500,2.1,0.0349166
500,500,2,0.046689
500,500,2.2,0.0428058
500,500,2.2,0.0391215
500,500,1.9,0.0406008
500,500,2.3,0.0359588
500,500,2,0.0353887
500,500,2.3,0.0377055
500,500,2.3,0.0394851
500,500,2.2,0.0394419
500,500,2.4,0.0447172
500,500,2,0.0437437
500,500,1.9,0.0486804
500,500,2.1,0.0391646
500,500,1.9,0.042909
500,500,2.5,0.0433509
500,500,1.9,0.0429936
500,500,2,0.0463729
500,500,2,0.0461217
500,500,1.8,0.0482449
500,500,2.3,0.0411589
500,500,2.1,0.0448298
500,500,2.2,0.0388561
500,500,1.9,0.0435627
500,500,1.8,0.0466863
500,500,2.3,0.0426533
500,500,2.2,0.0380333
500,500,1.8,0.0429994
500,500,2,0.0337142
500,500,2,0.0339504
500,500,2.1,0.0328928
500,500,2,0.0354462
500,500,2.2,0.0385613
500,500,2.4,0.0410011
500,500,2.7,0.0389018
500,500,2,0.0403392
500,500,2.5,0.0360893
500,500,2.2,0.0383921
500,500,2.2,0.0421106
500,500,2.4,0.0418163
500,500,2.3,0.0451176
500,500,2.1,0.0382695
500,500,2.2,0.0360643
500,500,2.1,0.0318792
500,500,2,0.0272678
500,500,1.8,0.0269691
500,500,2.3,0.0270509
500,500,2,0.031207
500,500,2.2,0.0288441
500,500,2.4,0.0310058
500,500,1.9,0.0312528
500,500,2.4,0.0312256
500,500,2.1,0.0274418
500,500,2,0.029142
500,500,2.2,0.0313502
500,500,1.9,0.0354372
500,500,2.1,0.0358402
500,500,1.9,0.0364038
500,500,2,0.0388483
500,500,2.1,0.0376185
500,500,1.9,0.0394006
500,500,2.1,0.0432055
500,500,1.8,0.0416731
500,500,2.2,0.0325942
500,500,2,0.0347421
500,500,2.2,0.0283276
500,500,1.9,0.0264
500,500,2.1,0.0223289
500,500,2,0.022061
500,500,2,0.0215535
500,500,2,0.0237308
500,500,1.9,0.0297242
500,500,2,0.0276052
500,500,1.8,0.0354149
500,500,1.9,0.0354149
500,500,1.9,0.0299717
500,500,1.9,0.0278041
500,500,1.7,0.028289
500,500,1.7,0.0311495
500,500,1.7,0.032181
500,500,2.2,0.0326726
500,500,1.7,0.0391388
500,500,1.7,0.0360261
500,500,1.8,0.0419602
500,500,1.8,0.0375782
500,500,1.6,0.0438209
500,500,1.8,0.044089
500,500,1.6,0.0456129
500,500,1.8,0.0433671
500,500,1.7,0.0414828
500,500,1.6,0.0473787
500,500,1.7,0.0461232
500,500,1.6,0.0484664
500,500,2,0.0372745
500,500,1.7,0.0428099
500,500,1.4,0.0379503
500,500,1.4,0.0375296
500,500,1.7,0.038247
500,500,1.6,0.0410769
500,500,1.5,0.0465606
500,500,1.6,0.0435464
500,500,1.6,0.050343
500,500,1.8,0.0465713
500,500,1.5,0.0540986
500,500,1.4,0.0550271
500,500,1.6,0.0456165
500,500,1.6,0.043711
500,500,1.7,0.0407773
500,500,1.7,0.0403732
500,500,1.5,0.0491808
500,500,1.4,0.0490671
500,500,1.7,0.0317711
500,500,1.3,0.0385276
500,500,1.6,0.0360811
500,500,1.6,0.0381428
500,500,1.6,0.0354967
500,500,1.6,0.0345859
500,500,1.5,0.0348826
500,500,1.8,0.0346415
500,500,1.7,0.0366211
500,500,1.7,0.0397799
500,500,1.9,0.0318569
500,500,1.6,0.0389532
500,500,1.9,0.0359956
500,500,1.9,0.0354979
500,500,2,0.0406821
500,500,1.7,0.0499099
500,500,1.8,0.0493742
500,500,1.6,0.0502046
500,500,1.7,0.0472765
500,500,1.6,0.0507121
500,500,1.5,0.0554526
500,500,1.6,0.0506758
500,500,1.8,0.0451478
500,500,1.6,0.0359357
500,500,1.8,0.0320609
500,500,1.6,0.0393219
500,500,1.7,0.0313812
500,500,1.5,0.0277251
500,500,1.6,0.030266
500,500,1.6,0.028235
500,500,1.8,0.026171
500,500,1.8,0.0322208
500,500,1.8,0.0338581
500,500,1.8,0.0301682
500,500,1.8,0.0255941
500,500,1.7,0.0297268
500,500,1.7,0.0291486
500,500,1.7,0.0359629
500,500,1.8,0.0355178
500,500,1.9,0.0397667
500,500,1.6,0.0422916
500,500,1.6,0.0433497
500,500,2,0.0355246
500,500,1.5,0.0412535
500,500,1.8,0.0348261
500,500,1.8,0.0387031
500,500,1.6,0.0457035
500,500,1.5,0.0471054
500,500,1.6,0.0460962
500,500,1.8,0.0480663
500,500,1.8,0.0451311
500,500,1.8,0.0478023
500,500,1.6,0.0495549
500,500,1.7,0.0441978
500,500,1.8,0.0404622
500,500,1.6,0.0408209
500,500,1.6,0.0419043
500,500,1.7,0.0389273
500,500,1.6,0.0436543
500,500,1.9,0.0418783
500,500,1.5,0.0467744
500,500,1.6,0.0397935
500,500,1.7,0.0420405
500,500,1.8,0.0473451
500,500,1.6,0.0447255
500,500,1.9,0.0393211
500,500,1.8,0.041987
500,500,1.7,0.042785
500,500,1.8,0.0404294
500,500,1.6,0.0399702
500,500,1.7,0.0395693
500,500,1.7,0.0352297
500,500,1.7,0.0341646
500,500,1.8,0.0355972
500,500,1.7,0.0437181
500,500,1.7,0.0501386
500,500,1.7,0.0516742
500,500,1.8,0.0489403
500,500,1.6,0.0527145
500,500,1.6,0.0398641
500,500,1.4,0.0356232
500,500,1.5,0.0293603
500,500,1.6,0.0372957
500,500,1.5,0.0389653
500,500,1.6,0.0408406
500,500,1.7,0.0422128
500,500,1.6,0.0483602
500,500,1.7,0.0443224
500,500,1.7,0.0386665
500,500,1.6,0.040916
500,500,1.6,0.0400295
500,500,1.6,0.035639
500,500,1.7,0.033179
500,500,1.5,0.0356381
500,500,1.8,0.0393076
500,500,1.6,0.0475667
500,500,1.9,0.0476906
500,500,1.5,0.055201
500,500,1.7,0.051089
500,500,1.7,0.0469504
500,500,1.6,0.0523861
500,500,1.9,0.0472265
500,500,1.7,0.0434497
500,500,1.7,0.0361202
500,500,1.8,0.0294764
500,500,1.4,0.0313015
500,500,1.8,0.0215978
500,500,1.9,0.0234226
500,500,1.9,0.0281181
500,500,1.8,0.0299682
500,500,1.7,0.0314576
500,500,1.9,0.0310006
500,500,1.8,0.0331472
500,500,1.8,0.0393061
500,500,1.7,0.0465059
500,500,1.9,0.0471832
500,500,1.9,0.0479485
500,500,2,0.0438427
500,500,1.9,0.0405709
500,500,1.6,0.0410535
500,500,1.9,0.0387413
500,500,1.8,0.0420698
500,500,1.6,0.0445824
500,500,2.1,0.0424544
500,500,2,0.0424586
500,500,2,0.0462444
500,500,2,0.03569
500,500,1.7,0.0335054
500,500,2.1,0.0306061
500,500,1.8,0.0330149
500,500,1.8,0.0319644
500,500,2.3,0.028474
500,500,2.2,0.0196281
500,500,2.2,0.0174431
500,500,2.6,0.0146788
500,500,2.3,0.0248923
500,500,2.2,0.0305578
500,500,1.9,0.0363596
500,500,2.4,0.0406681
500,500,2.3,0.0375528
500,500,2.3,0.0410132
500,500,2.4,0.0422044
500,500,2.9,0.0384185
500,500,3.2,0.0352373
500,500,2.8,0.0386926
500,500,2.9,0.0405583
500,500,2.9,0.0416142
500,500,2.3,0.042707
500,500,2.6,0.0414805
500,500,2.8,0.0352252
500,500,2.7,0.0312059
500,500,2.4,0.0288221
500,500,3.1,0.0219049
500,500,2.8,0.0271605
500,500,3.1,0.0330328
500,500,3,0.0413198
500,500,3.1,0.0414851
500,500,2.6,0.0424497
500,500,2.5,0.0393724
500,500,2.2,0.0412034
500,500,2.8,0.0314159
500,500,2.3,0.0303614
500,500,2.5,0.0284968
500,500,2.5,0.0264131
500,500,2.1,0.0287255
500,500,2.6,0.0265421
500,500,2.6,0.0274289
500,500,3,0.0284214
500,500,2.5,0.03232
500,500,2.7,0.0351263
500,500,1.8,0.0465274
500,500,2.7,0.0398304
500,500,2.3,0.0385804
500,500,2.6,0.0364929
500,500,2.3,0.0397312
500,500,2.6,0.0364578
500,500,2.7,0.0329076
500,500,2.3,0.0362074
500,500,2.1,0.0371619
500,500,2.6,0.0367192
500,500,2.6,0.0352425
500,500,2.5,0.0332436
500,500,2.4,0.0311189
500,500,2.4,0.03112
500,500,2.3,0.0298442
500,500,2.2,0.0307104
500,500,1.7,0.033649
500,500,1.9,0.0338444
500,500,1.9,0.0299249
500,500,1.9,0.0332636
500,500,2.3,0.0350657
500,500,2.4,0.0351841
500,500,2.4,0.0356467
500,500,2.4,0.0380445
500,500,2.2,0.0380698
500,500,2.3,0.0389751
500,500,2.7,0.0423278
500,500,2.5,0.0400334
500,500,2.1,0.0416407
500,500,2.4,0.0421833
500,500,2.2,0.0356574
500,500,2.1,0.0281651
500,500,2.4,0.0255309
500,500,1.8,0.0227556
500,500,1.9,0.0205763
500,500,2.3,0.0247636
500,500,1.9,0.0262672
500,500,2.1,0.030062
500,500,2.4,0.0383699
500,500,2.2,0.0386165
500,500,1.6,0.0531671
500,500,1.7,0.0508518
500,500,2,0.0456912
500,500,2,0.0423556
500,500,2.4,0.0394233
500,500,2.2,0.0356532
500,500,2.2,0.0351156
500,500,1.8,0.0331227
500,500,1.8,0.0260801
500,500,1.9,0.0245256
500,500,2,0.0230219
500,500,1.9,0.0243457
500,500,2.1,0.0217383
500,500,1.9,0.0215184
500,500,1.9,0.0233051
500,500,2.1,0.0235675
500,500,2.3,0.024349
500,500,2,0.0293872
500,500,1.8,0.0356136
500,500,1.9,0.0319893
500,500,1.8,0.0329413
500,500,2,0.030484
500,500,1.6,0.0310878
500,500,2,0.033285
500,500,1.9,0.0338027
500,500,2.1,0.0306653
500,500,2.1,0.0315777
500,500,1.8,0.0323095
500,500,1.8,0.0300517
500,500,1.8,0.0309569
500,500,2.2,0.0297043
500,500,1.7,0.0330342
500,500,2,0.029507
500,500,1.6,0.036024
500,500,1.5,0.0414479
500,500,1.9,0.0421759
500,500,1.5,0.0519228
500,500,2,0.0435739
500,500,1.8,0.0464406
500,500,1.7,0.0472916
500,500,1.5,0.0429688
500,500,1.6,0.0375233
500,500,1.8,0.0295478
500,500,1.7,0.0219751
500,500,1.8,0.0212814
500,500,1.7,0.0193396
500,500,1.5,0.0226488
500,500,1.5,0.0231183
500,500,1.9,0.0207456
500,500,1.4,0.0238905
500,500,1.7,0.0212029
500,500,1.6,0.0256374
500,500,1.5,0.0310483
500,500,1.7,0.0313569
500,500,1.5,0.0380392
500,500,1.7,0.0416882
500,500,1.9,0.0403419
500,500,1.6,0.0476033
500,500,1.9,0.0436922
500,500,1.8,0.0427343
500,500,1.5,0.0466114
500,500,1.7,0.0414977
500,500,1.6,0.0416427
500,500,1.8,0.0355935
500,500,1.7,0.0324174
500,500,1.8,0.0295785
500,500,1.8,0.0311779
500,500,1.8,0.0318907
500,500,1.8,0.031637
500,500,1.5,0.029087
500,500,1.5,0.0300503
500,500,1.7,0.0261474
500,500,1.4,0.029965
500,500,1.9,0.029416
500,500,1.7,0.0297109
500,500,1.7,0.0337237
500,500,1.4,0.0468103
500,500,1.9,0.0386601
500,500,1.7,0.0387168
500,500,1.5,0.0447241
500,500,2,0.0385556
500,500,1.6,0.04823
500,500,1.7,0.0497219
500,500,1.7,0.0504199
500,500,1.8,0.0497943
500,500,1.7,0.0460858
500,500,1.7,0.0476624
500,500,1.7,0.0472308
500,500,1.7,0.0443075
500,500,1.7,0.0405117
