t1,t2,y1,x1,y2,x2, Wave Height(meters),delta_t(sec),delta_d(m),avg_speed(m/s)
2012-06-09 01:30:00,2012-06-09 02:00:00,14.4736,-161.4778,14.4696,-161.483,2.1,1800,714.253701459635,0.396807611922019
2012-06-09 02:00:00,2012-06-09 02:30:00,14.4696,-161.483,14.4653,-161.4891,2,1800,811.703668386149,0.450946482436749
2012-06-09 09:30:00,2012-06-09 10:00:00,14.4229,-161.546,14.4188,-161.5512,2.2,1800,721.25943831146,0.400699687950811
2012-06-09 10:00:00,2012-06-09 10:30:00,14.4188,-161.5512,14.4144,-161.5574,2.1,1800,827.049690807194,0.459472050448441
2012-06-09 10:30:00,2012-06-09 11:00:00,14.4144,-161.5574,14.4095,-161.5641,2.3,1800,903.306530108198,0.501836961171221
2012-06-09 19:00:00,2012-06-09 19:30:00,14.3111,-161.6968,14.3062,-161.7034,2.55,1800,894.961257858058,0.497200698810032
2012-06-09 19:30:00,2012-06-09 20:00:00,14.3062,-161.7034,14.3015,-161.7097,2.4,1800,855.818154129993,0.475454530072219
2012-06-09 20:00:00,2012-06-09 20:30:00,14.3015,-161.7097,14.2968,-161.7161,2.5,1800,864.42326579287,0.480235147662706
2012-06-09 20:30:00,2012-06-09 21:00:00,14.2968,-161.7161,14.2921,-161.7225,2.8,1800,864.434600787349,0.48024144488186
2012-06-09 21:00:00,2012-06-09 21:30:00,14.2921,-161.7225,14.2872,-161.7289,2.95,1800,877.935726168039,0.487742070093355
2012-06-09 21:30:00,2012-06-09 22:00:00,14.2872,-161.7289,14.2826,-161.7352,2.85,1800,849.18579726958,0.471769887371989
2012-06-09 22:00:00,2012-06-09 22:30:00,14.2826,-161.7352,14.2778,-161.7418,2.7,1800,888.373446958451,0.493540803865806
2012-06-10 11:30:00,2012-06-10 12:00:00,14.1169,-161.9589,14.1118,-161.9656,2.35,1800,917.497863713618,0.509721035396455
2012-06-10 12:00:00,2012-06-10 12:30:00,14.1118,-161.9656,14.1069,-161.9721,2.4,1800,886.881749156723,0.492712082864846
2012-06-10 12:30:00,2012-06-10 13:00:00,14.1069,-161.9721,14.1023,-161.9785,2.25,1800,858.282840985306,0.476823800547392
2012-06-10 13:00:00,2012-06-10 13:30:00,14.1023,-161.9785,14.0978,-161.9846,2.2,1800,825.71126481945,0.45872848045525
2012-06-10 13:30:00,2012-06-10 14:00:00,14.0978,-161.9846,14.0931,-161.9909,2.15,1800,856.306690021671,0.475725938900928
2012-06-10 14:00:00,2012-06-10 14:30:00,14.0931,-161.9909,14.0882,-161.9975,2.1,1800,895.497647135682,0.497498692853157
2012-06-10 15:30:00,2012-06-10 16:00:00,14.0777,-162.0117,14.0732,-162.0178,2.1,1800,825.766922711483,0.45875940150638
2012-06-10 16:00:00,2012-06-10 16:30:00,14.0732,-162.0178,14.0691,-162.0234,2.05,1800,756.017260766444,0.420009589314691
2012-06-10 16:30:00,2012-06-10 17:00:00,14.0691,-162.0234,14.0646,-162.0293,2.4,1800,808.658219215498,0.449254566230832
2012-06-10 17:00:00,2012-06-10 17:30:00,14.0646,-162.0293,14.0597,-162.036,2.35,1800,904.187544330791,0.502326413517106
2012-06-10 18:00:00,2012-06-10 18:30:00,14.0546,-162.0428,14.0497,-162.0493,1.95,1800,887.018424044721,0.492788013358178
2012-06-10 21:00:00,2012-06-10 21:30:00,14.0229,-162.0857,14.018,-162.0922,2.05,1800,887.093939676578,0.492829966486988
2012-06-10 21:30:00,2012-06-10 22:00:00,14.018,-162.0922,14.0135,-162.0981,2.2,1800,808.768235443997,0.449315686357776
2012-06-10 22:00:00,2012-06-10 22:30:00,14.0135,-162.0981,14.0092,-162.1042,2.05,1800,812.764131255882,0.45153562847549
2012-06-10 22:30:00,2012-06-10 23:00:00,14.0092,-162.1042,14.0047,-162.1101,2.05,1800,808.787142787397,0.449326190437443
2012-06-10 23:00:00,2012-06-10 23:30:00,14.0047,-162.1101,14.0004,-162.1158,2.05,1800,778.158560974381,0.432310311652434
2012-06-10 23:30:00,2012-06-11 00:00:00,14.0004,-162.1158,13.996,-162.1218,2.1,1800,810.655053497607,0.450363918609782
2012-06-11 00:00:00,2012-06-11 00:30:00,13.996,-162.1218,13.992,-162.1273,2.25,1800,740.900200190833,0.411611222328241
2012-06-11 00:30:00,2012-06-11 01:00:00,13.992,-162.1273,13.988,-162.1327,2.35,1800,732.272026356947,0.406817792420526
2012-06-11 01:00:00,2012-06-11 01:30:00,13.988,-162.1327,13.9835,-162.1386,2.3,1800,808.832645593173,0.449351469773985
2012-06-11 01:30:00,2012-06-11 02:00:00,13.9835,-162.1386,13.9786,-162.1453,2.25,1800,904.388842443854,0.502438245802141
2012-06-11 02:00:00,2012-06-11 02:30:00,13.9786,-162.1453,13.9737,-162.1519,2.3,1800,895.77621460328,0.497653452557378
2012-06-11 02:30:00,2012-06-11 03:00:00,13.9737,-162.1519,13.9688,-162.1586,2.35,1800,904.413091385106,0.50245171743617
2012-06-11 14:30:00,2012-06-11 15:00:00,13.834,-162.3404,13.829,-162.3471,2.3,1800,911.429502453077,0.506349723585043
2012-06-11 15:30:00,2012-06-11 16:00:00,13.8239,-162.354,13.819,-162.3606,2.35,1800,896.149122942413,0.497860623856896
2012-06-11 21:00:00,2012-06-11 21:30:00,13.7662,-162.4316,13.7613,-162.4384,2.1,1800,913.604585997106,0.507558103331725
2012-06-11 21:30:00,2012-06-11 22:00:00,13.7613,-162.4384,13.7564,-162.445,2,1800,896.29888991872,0.497943827732622
2012-06-12 15:00:00,2012-06-12 15:30:00,13.5623,-162.7068,13.5574,-162.7136,2,1800,914.108382616986,0.50783799034277
2012-06-12 16:00:00,2012-06-12 16:30:00,13.5523,-162.7203,13.5473,-162.727,2.05,1800,912.107558950222,0.506726421639012
2012-06-13 00:00:00,2012-06-13 00:30:00,13.463,-162.8407,13.4581,-162.8473,2.05,1800,897.003583393895,0.49833532410772
2012-06-13 00:30:00,2012-06-13 01:00:00,13.4581,-162.8473,13.4537,-162.8534,1.9,1800,820.526369166628,0.455847982870349
2012-06-13 01:00:00,2012-06-13 01:30:00,13.4537,-162.8534,13.4493,-162.8591,2.05,1800,786.087752599585,0.436715418110881
2012-06-13 01:30:00,2012-06-13 02:00:00,13.4493,-162.8591,13.4449,-162.865,2.15,1800,803.213747561477,0.446229859756376
2012-06-13 02:00:00,2012-06-13 02:30:00,13.4449,-162.865,13.4401,-162.8715,2.1,1800,881.734937815964,0.489852743231091
2012-06-13 02:30:00,2012-06-13 03:00:00,13.4401,-162.8715,13.4355,-162.8777,2.3,1800,842.487085336301,0.468048380742389
2012-06-13 03:00:00,2012-06-13 03:30:00,13.4355,-162.8777,13.4309,-162.8842,2.15,1800,868.609923913176,0.482561068840653
2012-06-13 03:30:00,2012-06-13 04:00:00,13.4309,-162.8842,13.4261,-162.8905,2.15,1800,864.574936969561,0.480319409427534
2012-06-13 04:00:00,2012-06-13 04:30:00,13.4261,-162.8905,13.4214,-162.897,2.25,1800,875.159819753018,0.486199899862788
2012-06-13 04:30:00,2012-06-13 05:00:00,13.4214,-162.897,13.4169,-162.9031,2.05,1800,827.217356488704,0.45956519804928
2012-06-13 05:00:00,2012-06-13 05:30:00,13.4169,-162.9031,13.4122,-162.9093,2.1,1800,849.266405570016,0.47181466976112
2012-06-13 05:30:00,2012-06-13 06:00:00,13.4122,-162.9093,13.4074,-162.9158,2.05,1800,881.810185436954,0.489894547464974
2012-06-13 10:00:00,2012-06-13 10:30:00,13.3648,-162.9733,13.3598,-162.9799,2.1,1800,903.959865102666,0.502199925057036
2012-06-13 11:00:00,2012-06-13 11:30:00,13.3547,-162.9866,13.3503,-162.9928,2.05,1800,829.498120573233,0.460832289207352
2012-06-13 11:30:00,2012-06-13 12:00:00,13.3503,-162.9928,13.346,-162.9987,2,1800,796.764612296402,0.442647006831335
2012-06-13 12:00:00,2012-06-13 12:30:00,13.346,-162.9987,13.342,-163.004,2.05,1800,724.916472437718,0.40273137357651
2012-06-13 12:30:00,2012-06-13 13:00:00,13.342,-163.004,13.3381,-163.0094,2,1800,726.913433362607,0.403840796312559
2012-06-13 13:00:00,2012-06-13 13:30:00,13.3381,-163.0094,13.3341,-163.0146,2,1800,716.380721566294,0.397989289759052
2012-06-13 13:30:00,2012-06-13 14:00:00,13.3341,-163.0146,13.3299,-163.0202,1.95,1800,764.192474788171,0.424551374882317
2012-06-13 14:00:00,2012-06-13 14:30:00,13.3299,-163.0202,13.3254,-163.0265,1.95,1800,844.821815999428,0.469345453333015
2012-06-13 14:30:00,2012-06-13 15:00:00,13.3254,-163.0265,13.3208,-163.0325,1.9,1800,825.569828591535,0.458649904773075
2012-06-13 15:00:00,2012-06-13 15:30:00,13.3208,-163.0325,13.3158,-163.0392,1.85,1800,912.654742792983,0.507030412662768
2012-06-13 15:30:00,2012-06-13 16:00:00,13.3158,-163.0392,13.3109,-163.046,1.9,1800,914.707773389966,0.508170985216648
2012-06-13 16:00:00,2012-06-13 16:30:00,13.3109,-163.046,13.3062,-163.0522,1.9,1800,849.495630297619,0.47194201683201
2012-06-13 16:30:00,2012-06-13 17:00:00,13.3062,-163.0522,13.3017,-163.0582,1.8,1800,818.836416557476,0.454909120309709
2012-06-13 17:00:00,2012-06-13 17:30:00,13.3017,-163.0582,13.2974,-163.0641,1.7,1800,796.86588680047,0.442703270444705
2012-06-13 17:30:00,2012-06-13 18:00:00,13.2974,-163.0641,13.2928,-163.0702,1.7,1800,834.186975771233,0.463437208761796
2012-06-13 18:00:00,2012-06-13 18:30:00,13.2928,-163.0702,13.2882,-163.0765,1.95,1800,851.470826512458,0.473039348062477
2012-06-13 18:30:00,2012-06-13 19:00:00,13.2882,-163.0765,13.2833,-163.0832,1.95,1800,906.068727804016,0.503371515446675
2012-06-13 19:30:00,2012-06-13 20:00:00,13.2782,-163.0901,13.2732,-163.0967,1.75,1800,904.158659745412,0.502310366525229
2012-06-14 06:30:00,2012-06-14 07:00:00,13.1497,-163.2636,13.1449,-163.27,1.4,1800,873.773235898076,0.485429575498931
2012-06-14 07:00:00,2012-06-14 07:30:00,13.1449,-163.27,13.14,-163.2763,1.55,1800,872.032764948212,0.484462647193451
2012-06-14 16:00:01,2012-06-14 16:30:00,13.0449,-163.4045,13.0404,-163.4108,1.5,1799,845.454338313339,0.46995794236428
2012-06-14 16:30:00,2012-06-14 17:00:00,13.0404,-163.4108,13.0356,-163.417,1.45,1800,856.884420172189,0.47604690009566
2012-06-14 17:00:00,2012-06-14 17:30:00,13.0356,-163.417,13.0309,-163.4237,1.6,1800,893.605163439886,0.496447313022159
2012-06-14 18:00:00,2012-06-14 18:30:00,13.0258,-163.4304,13.021,-163.4369,1.6,1800,882.685982029106,0.490381101127281
2012-06-14 18:30:00,2012-06-14 19:00:00,13.021,-163.4369,13.0163,-163.4432,1.55,1800,858.721203769616,0.477067335427565
2012-06-14 19:00:00,2012-06-14 19:30:00,13.0163,-163.4432,13.0117,-163.4495,1.65,1800,852.078009333706,0.473376671852059
2012-06-14 19:30:00,2012-06-14 20:00:00,13.0117,-163.4495,13.0068,-163.456,1.75,1800,889.416822200088,0.494120456777827
2012-06-14 20:00:00,2012-06-14 20:30:00,13.0068,-163.456,13.0019,-163.4628,1.7,1800,915.44416844882,0.508580093582678
2012-06-14 21:00:00,2012-06-14 21:30:00,12.9966,-163.4697,12.9919,-163.4762,1.75,1800,876.140558832178,0.486744754906766
2012-06-15 06:30:00,2012-06-15 07:00:00,12.8872,-163.6175,12.8824,-163.6241,1.7,1800,891.689450488161,0.495383028048978
2012-06-15 07:00:00,2012-06-15 07:30:00,12.8824,-163.6241,12.8776,-163.6303,1.7,1800,857.213375684064,0.476229653157813
2012-06-15 08:00:00,2012-06-15 08:30:00,12.8725,-163.6371,12.868,-163.6433,1.6,1800,837.080004034461,0.465044446685812
2012-06-15 08:30:00,2012-06-15 09:00:00,12.868,-163.6433,12.8638,-163.6489,1.55,1800,765.089416442342,0.425049675801301
2012-06-15 09:00:00,2012-06-15 09:30:00,12.8638,-163.6489,12.8594,-163.6549,1.6,1800,813.076369543837,0.45170909419102
2012-06-15 09:30:00,2012-06-15 10:00:00,12.8594,-163.6549,12.8551,-163.6607,1.7,1800,789.083998522482,0.438379999179157
2012-06-15 10:00:00,2012-06-15 10:30:00,12.8551,-163.6607,12.8509,-163.6664,1.8,1800,773.765861227718,0.429869922904288
2012-06-15 10:30:00,2012-06-15 11:00:00,12.8509,-163.6664,12.8462,-163.6727,1.8,1800,859.085726316261,0.477269847953479
2012-06-15 11:00:00,2012-06-15 11:30:00,12.8462,-163.6727,12.8414,-163.6792,1.8,1800,883.084649249696,0.490602582916498
2012-06-15 11:30:00,2012-06-15 12:00:00,12.8414,-163.6792,12.8369,-163.6853,1.8,1800,828.443669118715,0.460246482843731
2012-06-15 12:00:00,2012-06-15 12:30:00,12.8369,-163.6853,12.8327,-163.6909,1.75,1800,765.148168528127,0.425082315848959
2012-06-15 12:30:00,2012-06-15 13:00:00,12.8327,-163.6909,12.8283,-163.6969,1.7,1800,813.139845808333,0.451744358782407
2012-06-15 13:00:00,2012-06-15 13:30:00,12.8283,-163.6969,12.8239,-163.7028,1.7,1800,804.47906897739,0.44693281609855
2012-06-15 13:30:00,2012-06-15 14:00:00,12.8239,-163.7028,12.819,-163.7094,1.75,1800,898.463291266532,0.499146272925851
2012-06-15 14:00:00,2012-06-15 14:30:00,12.819,-163.7094,12.8141,-163.7161,1.85,1800,907.155695931044,0.503975386628358
2012-06-15 17:00:00,2012-06-15 17:30:00,12.7878,-163.7514,12.783,-163.758,1.8,1800,891.913134328637,0.495507296849243
2012-06-16 20:00:00,2012-06-16 20:30:00,12.4702,-164.1797,12.4655,-164.1862,1.7,1800,877.300552523882,0.487389195846601
2012-06-16 20:30:00,2012-06-16 21:00:00,12.4655,-164.1862,12.4607,-164.1926,1.75,1800,875.245403216176,0.486247446231209
2012-06-16 21:00:00,2012-06-16 21:30:00,12.4607,-164.1926,12.4558,-164.1993,1.75,1800,907.9603253776,0.504422402987555
2012-06-17 04:00:00,2012-06-17 04:30:00,12.3785,-164.3037,12.3743,-164.3101,1.45,1800,836.831303295534,0.46490627960863
2012-06-17 04:30:00,2012-06-17 05:00:00,12.3743,-164.3101,12.3696,-164.3156,1.55,1800,792.525589546058,0.440291994192255
2012-06-17 05:00:00,2012-06-17 05:30:00,12.3696,-164.3156,12.3646,-164.3222,1.55,1800,906.169218380063,0.503427343544479
2012-06-17 05:30:00,2012-06-17 06:00:00,12.3646,-164.3222,12.3598,-164.329,1.55,1800,910.424865951004,0.505791592195002
2012-06-17 10:00:00,2012-06-17 10:30:00,12.3165,-164.3871,12.3118,-164.3936,1.65,1800,877.630497205648,0.487572498447582
2012-06-17 10:30:00,2012-06-17 11:00:00,12.3118,-164.3936,12.3071,-164.3999,1.6,1800,860.21040227949,0.47789466793305
2012-06-17 11:00:00,2012-06-17 11:30:00,12.3071,-164.3999,12.3023,-164.4063,1.65,1800,875.575387249814,0.486430770694341
2012-06-17 16:30:00,2012-06-17 17:00:00,12.2449,-164.4837,12.24,-164.4903,1.75,1800,899.726516425324,0.499848064680736
2012-06-17 17:00:00,2012-06-17 17:30:00,12.24,-164.4903,12.2356,-164.4964,1.6,1800,823.06980393934,0.457261002188522
2012-06-17 17:30:00,2012-06-17 18:00:00,12.2356,-164.4964,12.2313,-164.5022,1.6,1800,790.281884741648,0.439045491523138
2012-06-17 18:30:00,2012-06-17 19:00:00,12.2274,-164.5073,12.2234,-164.5128,1.9,1800,744.285006001009,0.413491670000561
2012-06-17 19:00:00,2012-06-17 19:30:00,12.2234,-164.5128,12.2189,-164.5188,1.85,1800,821.013558230456,0.456118643461364
2012-06-17 19:30:00,2012-06-17 20:00:00,12.2189,-164.5188,12.2144,-164.5249,1.75,1800,829.70159463794,0.460945330354411
2012-06-17 20:00:00,2012-06-17 20:30:00,12.2144,-164.5249,12.2099,-164.5311,1.8,1800,838.441407840252,0.465800782133473
2012-06-17 20:30:00,2012-06-17 21:00:00,12.2099,-164.5311,12.2052,-164.5374,1.85,1800,860.417745922131,0.478009858845629
2012-06-17 21:00:00,2012-06-17 21:30:00,12.2052,-164.5374,12.2004,-164.5438,1.8,1800,875.785508896457,0.486547504942476
2012-06-18 12:00:00,2012-06-18 12:30:00,12.027,-164.777,12.0221,-164.7832,1.9,1800,865.809463751977,0.481005257639987
2012-06-18 12:30:00,2012-06-18 13:00:00,12.0221,-164.7832,12.0173,-164.7896,1.95,1800,876.15881391379,0.486754896618772
2012-06-18 13:00:00,2012-06-18 13:30:00,12.0173,-164.7896,12.0124,-164.7959,1.8,1800,874.346259548019,0.485747921971122
2012-06-18 13:30:00,2012-06-18 14:00:00,12.0124,-164.7959,12.0076,-164.8021,2.05,1800,858.955292563489,0.477197384757494
2012-06-18 14:00:00,2012-06-18 14:30:00,12.0076,-164.8021,12.003,-164.8081,2.25,1800,828.17687489434,0.460098263830189
2012-06-18 16:00:00,2012-06-18 16:30:00,11.9925,-164.8217,11.9882,-164.8273,2.25,1800,773.444621536022,0.429691456408901
2012-06-18 16:30:00,2012-06-18 17:00:00,11.9882,-164.8273,11.9834,-164.8336,2.05,1800,867.589088509191,0.481993938060662
2012-06-19 18:30:00,2012-06-19 19:00:00,11.6433,-165.2753,11.6383,-165.2817,2.55,1800,890.484089925112,0.494713383291729
2012-06-19 19:00:00,2012-06-19 19:30:00,11.6383,-165.2817,11.6336,-165.2877,2.75,1800,835.697151540701,0.464276195300389
2012-06-19 19:30:00,2012-06-19 20:00:00,11.6336,-165.2877,11.6294,-165.2933,2.95,1800,767.315645012895,0.426286469451608
2012-06-19 20:00:00,2012-06-19 20:30:00,11.6294,-165.2933,11.6248,-165.2994,2.95,1800,837.511537415148,0.46528418745286
2012-06-20 08:00:00,2012-06-20 08:30:00,11.475,-165.4938,11.4699,-165.5003,2.55,1800,906.229998619241,0.503461110344023
2012-06-20 08:30:00,2012-06-20 09:00:00,11.4699,-165.5003,11.4652,-165.5066,2.4,1800,861.873304478728,0.478818502488182
2012-06-20 09:00:00,2012-06-20 09:30:00,11.4652,-165.5066,11.4605,-165.5126,2.5,1800,836.007651405551,0.464448695225306
2012-06-20 09:30:00,2012-06-20 10:00:00,11.4605,-165.5126,11.4562,-165.5185,2.3,1800,800.439236022758,0.444688464457088
2012-06-20 10:00:00,2012-06-20 10:30:00,11.4562,-165.5185,11.4514,-165.5245,2.35,1800,842.947370086211,0.468304094492339
2012-06-20 10:30:00,2012-06-20 11:00:00,11.4514,-165.5245,11.4469,-165.5304,2.6,1800,813.796939115665,0.452109410619814
2012-06-20 11:00:00,2012-06-20 11:30:00,11.4469,-165.5304,11.4422,-165.5363,2.8,1800,827.52254547919,0.459734747488439
2012-06-20 11:30:00,2012-06-20 12:00:00,11.4422,-165.5363,11.4373,-165.5426,2.75,1800,875.448825739487,0.48636045874416
2012-06-20 12:00:00,2012-06-20 12:30:00,11.4373,-165.5426,11.4324,-165.5491,2.6,1800,892.698961657552,0.495943867587529
2012-06-20 18:30:00,2012-06-20 19:00:00,11.3672,-165.6338,11.3622,-165.6404,2.45,1800,908.227184057238,0.504570657809577
2012-06-20 19:00:00,2012-06-20 19:30:00,11.3622,-165.6404,11.3572,-165.6466,2.4,1800,874.009714295235,0.485560952386242
2012-06-20 19:30:00,2012-06-20 20:00:00,11.3572,-165.6466,11.3525,-165.653,2.35,1800,870.819227566106,0.483788459758948
2012-06-20 20:00:00,2012-06-20 20:30:00,11.3525,-165.653,11.3477,-165.6591,2.25,1800,851.636448673784,0.473131360374325
2012-06-20 20:30:00,2012-06-20 21:00:00,11.3477,-165.6591,11.3429,-165.6654,1.95,1800,868.820949130817,0.482678305072676
2012-06-20 21:00:00,2012-06-20 21:30:00,11.3429,-165.6654,11.338,-165.6716,1.8,1800,867.086936574405,0.481714964763559
2012-06-20 21:30:00,2012-06-20 22:00:00,11.338,-165.6716,11.3331,-165.6782,1.9,1800,901.591336623163,0.500884075901757
2012-06-20 22:00:00,2012-06-20 22:30:00,11.3331,-165.6782,11.3284,-165.6843,1.9,1800,844.81905362274,0.4693439186793
2012-06-20 22:30:00,2012-06-20 23:00:00,11.3284,-165.6843,11.3234,-165.6907,2.1,1800,891.083909972518,0.495046616651399
2012-06-21 04:30:00,2012-06-21 05:00:00,11.2631,-165.7692,11.2584,-165.7752,2.25,1800,836.364447983408,0.464646915546338
2012-06-21 05:00:00,2012-06-21 05:30:00,11.2584,-165.7752,11.254,-165.7808,2.1,1800,781.531909093071,0.434184393940595
2012-06-21 05:30:00,2012-06-21 06:00:00,11.254,-165.7808,11.25,-165.786,1.85,1800,719.848115369154,0.39991561964953
2012-06-21 06:30:00,2012-06-21 07:00:00,11.2461,-165.791,11.2419,-165.7966,2.1,1800,767.969575310348,0.426649764061304
2012-06-21 07:00:00,2012-06-21 07:30:00,11.2419,-165.7966,11.2374,-165.8023,2,1800,796.993573549034,0.442774207527241
2012-06-21 07:30:00,2012-06-21 08:00:00,11.2374,-165.8023,11.2326,-165.8086,2.25,1800,869.026450781384,0.482792472656324
2012-06-21 17:30:00,2012-06-21 18:00:00,11.1181,-165.9573,11.1132,-165.9636,1.8,1800,876.047031181231,0.486692795100684
2012-06-21 18:00:00,2012-06-21 18:30:00,11.1132,-165.9636,11.1088,-165.9691,1.85,1800,773.247933498212,0.429582185276785
2012-06-21 18:30:00,2012-06-21 19:00:00,11.1088,-165.9691,11.1046,-165.9747,1.95,1800,768.196104093637,0.426775613385354
2012-06-21 19:00:00,2012-06-21 19:30:00,11.1046,-165.9747,11.1005,-165.9801,1.95,1800,744.124964777666,0.413402758209814
2012-06-21 19:30:00,2012-06-21 20:00:00,11.1005,-165.9801,11.0963,-165.9857,2,1800,768.209711232352,0.426783172906862
2012-06-21 20:00:00,2012-06-21 20:30:00,11.0963,-165.9857,11.0923,-165.9909,2,1800,720.087266646463,0.400048481470257
2012-06-21 21:00:00,2012-06-21 21:30:00,11.0883,-165.996,11.0841,-166.0014,2,1800,750.943336553537,0.417190742529743
2012-06-21 21:30:00,2012-06-21 22:00:00,11.0841,-166.0014,11.08,-166.0069,2.2,1800,752.848858399148,0.418249365777305
2012-06-21 22:00:00,2012-06-21 22:30:00,11.08,-166.0069,11.0758,-166.0124,2.15,1800,759.570360858234,0.42198353381013
2012-06-21 22:30:00,2012-06-21 23:00:00,11.0758,-166.0124,11.071,-166.0185,1.9,1800,852.125796043612,0.473403220024229
2012-06-21 23:00:00,2012-06-21 23:30:00,11.071,-166.0185,11.0659,-166.025,1.85,1800,906.996116258883,0.503886731254935
2012-06-21 23:30:00,2012-06-22 00:00:00,11.0659,-166.025,11.061,-166.0313,1.85,1800,876.141814830126,0.486745452683403
2012-06-22 00:00:00,2012-06-22 00:30:00,11.061,-166.0313,11.0562,-166.0376,1.9,1800,869.351042279314,0.482972801266285
2012-06-22 00:30:00,2012-06-22 01:00:00,11.0562,-166.0376,11.0514,-166.0439,1.8,1800,869.359804792271,0.482977669329039
2012-06-22 01:00:00,2012-06-22 01:30:00,11.0514,-166.0439,11.0468,-166.0499,1.8,1800,829.90384065011,0.461057689250061
2012-06-22 01:30:00,2012-06-22 02:00:00,11.0468,-166.0499,11.0418,-166.0565,1.95,1800,908.849333054654,0.504916296141474
2012-06-22 02:00:00,2012-06-22 02:30:00,11.0418,-166.0565,11.0368,-166.063,2,1800,900.212376083629,0.500117986713127
2012-06-22 02:30:00,2012-06-22 03:00:00,11.0368,-166.063,11.0319,-166.0693,2.1,1800,876.194465416174,0.486774703008985
2012-06-22 03:00:00,2012-06-22 03:30:00,11.0319,-166.0693,11.0269,-166.0757,1.95,1800,891.634059268739,0.4953522551493
2012-06-22 03:30:00,2012-06-22 04:00:00,11.0269,-166.0757,11.0221,-166.0819,1.8,1800,860.78573955502,0.478214299752789
2012-06-22 04:00:00,2012-06-22 04:30:00,11.0221,-166.0819,11.0175,-166.0879,1.8,1800,829.95455789932,0.461085865499622
2012-06-22 04:30:00,2012-06-22 05:00:00,11.0175,-166.0879,11.0128,-166.094,2,1800,845.380114615492,0.469655619230829
2012-06-22 05:00:00,2012-06-22 05:30:00,11.0128,-166.094,11.0081,-166.1002,1.95,1800,854.03235893751,0.47446242163195
2012-06-22 05:30:00,2012-06-22 06:00:00,11.0081,-166.1002,11.0033,-166.1064,1.85,1800,860.819177353906,0.478232876307725
2012-06-22 06:00:00,2012-06-22 06:30:00,11.0033,-166.1064,10.9986,-166.1126,1.8,1800,854.04938414001,0.474471880077783
2012-06-22 06:30:00,2012-06-22 07:00:00,10.9986,-166.1126,10.9936,-166.119,1.55,1800,891.694959391652,0.495386088550918
2012-06-22 13:00:00,2012-06-22 13:30:00,10.9228,-166.2111,10.9177,-166.2176,1.7,1800,907.270451591365,0.50403913977298
2012-06-22 13:30:00,2012-06-22 14:00:00,10.9177,-166.2176,10.9132,-166.2236,1.75,1800,823.400490629455,0.457444717016364
2012-06-22 18:00:00,2012-06-22 18:30:00,10.8826,-166.2633,10.8784,-166.2686,1.55,1800,742.699306463091,0.412610725812828
2012-06-22 18:30:00,2012-06-22 19:00:00,10.8784,-166.2686,10.874,-166.2745,1.6,1800,808.075145971558,0.448930636650865
2012-06-22 19:00:00,2012-06-22 19:30:00,10.874,-166.2745,10.8693,-166.2805,1.6,1800,837.03398964159,0.465018883134217
2012-06-22 19:30:00,2012-06-22 20:00:00,10.8693,-166.2805,10.8643,-166.287,1.6,1800,900.533095812138,0.500296164340076
2012-06-23 00:00:00,2012-06-23 00:30:00,10.8201,-166.3444,10.815,-166.3509,1.75,1800,907.458447847925,0.504143582137736
2012-06-23 00:30:00,2012-06-23 01:00:00,10.815,-166.3509,10.8102,-166.357,1.75,1800,852.576259591436,0.473653477550798
2012-06-23 01:00:00,2012-06-23 01:30:00,10.8102,-166.357,10.8057,-166.363,1.8,1800,823.585322425445,0.45754740134747
2012-06-23 01:30:00,2012-06-23 02:00:00,10.8057,-166.363,10.801,-166.3691,1.8,1800,845.747987201674,0.469859992889819
2012-06-23 02:00:00,2012-06-23 02:30:00,10.801,-166.3691,10.7963,-166.3753,1.8,1800,854.408530609584,0.474671405894213
2012-06-23 02:30:00,2012-06-23 03:00:00,10.7963,-166.3753,10.7915,-166.3814,1.65,1800,852.608157025183,0.473671198347324
2012-06-23 03:00:00,2012-06-23 03:30:00,10.7915,-166.3814,10.7872,-166.3871,1.5,1800,784.110609274529,0.435617005152516
2012-06-23 03:30:00,2012-06-23 04:00:00,10.7872,-166.3871,10.7827,-166.3928,1.6,1800,797.730967823126,0.443183871012848
2012-06-23 04:00:00,2012-06-23 04:30:00,10.7827,-166.3928,10.7785,-166.3983,1.55,1800,760.038446595616,0.422243581442009
2012-06-23 04:30:00,2012-06-23 05:00:00,10.7785,-166.3983,10.7742,-166.4039,1.65,1800,775.464908979065,0.430813838321703
2012-06-23 05:00:00,2012-06-23 05:30:00,10.7742,-166.4039,10.7696,-166.41,1.8,1800,839.048431501515,0.466138017500842
2012-06-23 05:30:00,2012-06-23 06:00:00,10.7696,-166.41,10.765,-166.4158,1.7,1800,813.209781787879,0.451783212104377
2012-06-23 06:00:00,2012-06-23 06:30:00,10.765,-166.4158,10.7602,-166.4221,1.55,1800,869.884461150959,0.483269145083866
2012-06-23 21:30:00,2012-06-23 22:00:00,10.5808,-166.6551,10.5758,-166.6615,1.6,1800,892.4437905739,0.495802105874389
2012-06-23 22:00:00,2012-06-23 22:30:00,10.5758,-166.6615,10.571,-166.6679,1.7,1800,878.914563056633,0.488285868364796
2012-06-26 09:30:00,2012-06-26 10:00:00,9.7979,-167.6719,9.7928,-167.6784,2.55,1800,909.235031300077,0.505130572944487
